genes,H1299_polyA_S2-36h-A,H1299_polyA_S2-36h-B,H1299_polyA_mock-36h-A,H1299_polyA_mock-36h-B
RPL7,486.941,485.42400000000004,472.036,452.86400000000003
RF00611,0.0,0.0,0.0,0.0
TRAF3IP3,0.0,0.0,0.0,0.0
AC018630.1,0.0,0.0,0.903,0.0
AC064807.2,0.0,0.0,0.0,0.0
SAP130,21.997,22.285,21.843000000000004,23.323
ADIG,0.0,0.0,0.0,0.0
TMEM126A,24.000999999999998,22.524,23.209,21.714000000000002
RNU6-987P,0.0,0.0,0.0,0.0
RBM33,7.468,7.78,7.822,7.847
FANK1,0.251,0.251,0.205,0.156
AC114689.1,0.0,0.0,0.0,0.0
PRDM10,7.144,6.205,6.515,6.931
HOXB1,0.0,0.0,0.0,0.0
GDF5OS,0.0,0.045,0.05,0.038
RNU6-130P,1.178,0.75,0.0,0.0
RN7SKP74,0.0,0.0,0.0,0.0
AC122719.1,0.0,0.0,0.0,0.0
AC138430.1,0.0,0.0,0.0,0.006
RF00019,0.0,0.0,0.0,0.0
MZT1P2,0.0,0.0,0.0,0.266
AMPH,0.033,0.084,0.032,0.06
SHLD2P1,0.09699999999999999,0.062,0.057999999999999996,0.053
RXRB,12.417,12.519,11.343,12.69
RHOA,221.601,220.71200000000002,214.40200000000002,212.511
AC100797.1,0.0,0.0,0.0,0.209
THAP11,19.005,19.522000000000002,19.558,18.357
DBF4P1,3.24,3.513,3.986,3.622
CHCHD3P3,3.793,3.623,4.468999999999999,3.5
EXOSC5,57.275,58.81,60.287,48.25899999999999
AC007375.2,0.0,0.0,0.0,0.0
PPIAP84,0.0,0.0,0.0,0.0
AC093864.1,0.0,0.0,0.0,0.0
BTAF1,9.871,10.857000000000001,11.125,11.229000000000001
AC005220.1,0.275,0.262,0.294,0.075
ACCSL,0.0,0.0,0.0,0.0
RP1L1,0.0,0.009000000000000001,0.01,0.006999999999999999
TMA16P1,0.0,0.0,0.0,0.0
RF02156,0.877,0.447,1.253,1.5230000000000001
ARL8B,11.827,12.623,11.814,11.559000000000001
COX6B1P6,0.0,0.0,0.0,0.0
RF00554,0.0,0.0,0.0,0.0
CR392039.4,0.242,0.154,0.34600000000000003,0.526
GAB1,0.615,0.7709999999999999,0.617,0.6709999999999999
MTSS1,0.055,0.04,0.022000000000000002,0.017
AC104532.1,0.314,0.33299999999999996,0.299,0.341
NEMP2,3.534,3.245,3.799,3.7769999999999997
AC022613.1,2.218,2.5140000000000002,3.168,2.7689999999999997
HOTAIRM1,1.109,1.0070000000000001,1.265,1.131
SOX9-AS1,0.051,0.057999999999999996,0.057,0.031
HELZ2,2.978,2.6639999999999997,2.9960000000000004,3.036
EXTL3,4.26,4.256,4.4319999999999995,4.191
LINC00561,0.0,0.0,0.0,0.0
GIHCG,20.539,17.023,18.762,16.924
AL355076.2,0.054000000000000006,0.0,0.0,0.0
LINC02122,0.0,0.0,0.0,0.0
PLEK2,16.477999999999998,19.012999999999998,18.065,15.999
U91328.1,0.6609999999999999,0.9540000000000001,0.86,0.941
SPINK1,0.0,0.0,0.0,0.0
AC098484.1,0.0,0.0,0.0,0.0
NTM-AS1,0.0,0.0,0.0,0.0
HUS1,1.7919999999999998,1.837,1.9769999999999999,1.882
AC245140.1,0.0,0.0,0.254,0.0
SLC30A2,0.0,0.0,0.0,0.0
AC018765.1,0.0,0.0,0.0,0.0
AC008750.8,25.554000000000002,30.506,30.281999999999996,25.230999999999998
OR2T12,0.0,0.0,0.0,0.0
AC092821.2,0.0,0.0,0.0,0.0
AL078605.1,0.0,0.155,0.0,0.0
AF107885.1,0.0,0.0,0.0,0.0
AL121760.1,0.0,0.0,0.0,0.0
AC007163.1,0.27699999999999997,0.17600000000000002,0.099,0.225
RNA5SP110,0.0,0.0,0.0,0.0
SRPK3,0.0,0.008,0.0,0.006999999999999999
AC111152.2,0.0,0.0,0.0,0.0
RN7SL846P,0.0,0.0,0.0,0.0
AL353813.1,0.24,0.611,0.171,0.13
CEACAM16,0.07200000000000001,0.0,0.051,0.0
RNU6-748P,0.0,0.0,0.0,0.0
TDG,6.647,6.455,6.068,6.582000000000001
UBL3,3.0039999999999996,3.032,3.302,3.1860000000000004
AP001442.1,0.0,0.0,0.0,0.0
AIRE,0.0,0.0,0.0,0.0
LRRTM4,0.0,0.0,0.0,0.0
AL732414.1,0.847,0.9440000000000001,0.605,1.15
SNORD116-2,0.0,0.0,0.0,0.0
ZNF2,2.582,2.785,2.017,2.242
AC245100.6,0.0,0.0,0.0,0.034
SHISA5,31.621,31.185,31.24,31.842
BPTFP1,0.43200000000000005,0.47100000000000003,0.9390000000000001,0.5579999999999999
ATOX1,10.125,9.81,10.299000000000001,10.904000000000002
AC026348.1,0.0,0.0,0.0,0.0
COX19,4.171,3.85,3.93,3.8710000000000004
LINC02280,0.0,0.02,0.0,0.0
EEF1A1P11,1.879,0.835,1.7469999999999999,1.7080000000000002
SENCR,0.187,0.179,0.067,0.051
SLC35G6,0.0,0.0,0.0,0.0
LINC02031,0.0,0.0,0.0,0.0
ARL10,0.053,0.08800000000000001,0.068,0.081
PPIL1,52.937,55.786,49.36600000000001,52.494
MAPKAPK3,27.346,27.163,26.035999999999998,25.665
MRPS36,11.523,11.55,12.787,10.523
FGF7,0.0,0.0,0.0,0.0
BFSP1,3.6010000000000004,4.356,4.114,4.2219999999999995
LINC01933,0.0,0.021,0.0,0.018000000000000002
AC138894.1,4.493,4.246,3.966,4.249
FANCI,15.177,15.763,15.681,15.645
SETD6P1,0.0,0.0,0.0,0.0
DAG1,20.75,21.566999999999997,18.993,21.38
EI24P2,0.62,0.503,0.483,0.98
SLC13A2,0.0,0.0,0.0,0.0
AC025518.1,0.0,0.0,0.0,0.0
AP001453.5,12.644,11.535,11.562000000000001,12.374
GRIK3,0.0,0.0,0.0,0.0
MTCYBP32,0.0,0.0,0.0,0.061
AC096533.1,1.032,0.657,0.491,0.56
CNNM3,7.825,7.377999999999999,7.5089999999999995,7.812
EXTL3-AS1,0.043,0.036000000000000004,0.0,0.031
AC091980.1,0.21100000000000002,0.0,0.0,0.0
RF02038,0.0,0.0,0.0,0.0
AXIN1,7.4,7.096,7.28,7.195
LXN,0.042,0.0,0.0,0.0
AC016687.2,0.0,0.0,0.0,0.0
CNTLN,2.474,2.375,2.6319999999999997,2.733
AC005252.4,0.0,0.0,0.0,0.0
AC068880.4,0.0,0.0,0.0,0.0
AL390726.2,2.728,2.44,2.001,2.2569999999999997
AC084759.3,0.0,0.0,0.0,0.0
MIR618,0.0,0.0,0.0,0.0
HMGB1P9,0.0,0.0,0.0,0.0
CELF1,12.862,12.755,13.368,13.61
NUP155,15.998,15.789000000000001,15.569,15.777000000000001
AC090061.1,0.5329999999999999,0.5429999999999999,0.396,0.556
CHIAP2,0.0,0.0,0.0,0.0
FOSL1,236.394,242.58,231.46,245.915
CSMD2,0.1,0.106,0.14300000000000002,0.163
PRKD1,1.337,1.31,1.411,1.35
VSTM2L,0.09300000000000001,0.158,0.17800000000000002,0.405
LAMTOR5,19.976,19.612000000000002,19.02,19.230999999999998
CEP170,11.69,12.463,12.805,12.908
AC022497.1,0.0,0.0,0.0,0.0
AC026771.1,0.0,0.18600000000000003,0.0,0.0
ENPP7P8,0.0,0.0,0.0,0.0
LINC01962,0.0,0.188,0.0,0.0
LINC01811,0.0,0.0,0.0,0.0
CHAF1A,31.033,31.96,29.433000000000003,31.314
AC073167.1,0.0,0.0,0.0,0.0
RNU6-375P,0.0,0.0,0.0,0.0
LINC02120,0.0,0.0,0.0,0.0
AC097532.2,0.10800000000000001,0.138,0.0,0.078
AC026461.4,0.0,0.0,0.0,0.0
L1TD1,0.0,0.0,0.0,0.0
FYB1,0.021,0.009000000000000001,0.0,0.022000000000000002
STON1-GTF2A1L,0.071,0.063,0.071,0.061
RPS26P30,0.0,0.0,0.0,0.0
PDZD8,5.746,5.686,5.973,6.105
ANKRD34C,0.0,0.0,0.0,0.0
AC125421.1,0.0,0.0,0.0,0.0
KCNH7,0.37799999999999995,0.35700000000000004,0.38299999999999995,0.41100000000000003
LINC02556,0.0,0.0,0.0,0.0
AC113378.1,0.0,0.0,0.0,0.0
AC090109.1,0.0,0.0,0.0,0.0
KCNH4,0.272,0.306,0.297,0.348
TTC19,8.932,9.376,9.9,8.93
AC104389.5,0.077,0.0,0.0,0.0
OR10A6,0.0,0.0,0.0,0.0
ZNF761,2.194,2.464,2.327,2.718
AC026316.4,0.0,0.0,0.0,0.0
AC001226.1,0.0,0.0,0.0,0.0
AL356124.1,0.0,0.0,0.1,0.0
AC073136.1,1.599,1.635,2.404,1.416
NOTCH3,0.39399999999999996,0.431,0.37799999999999995,0.546
PPP1R2B,0.42700000000000005,0.66,0.392,0.529
AC080080.2,0.0,0.0,0.0,0.0
AL033381.1,0.0,0.0,0.0,0.0
RPL21P136,0.0,0.0,0.0,0.0
AC007952.4,0.0,0.121,0.0,0.0
SKIL,4.678999999999999,4.548,5.012,5.419
RF00019,0.0,0.0,0.0,0.0
SNORA11C,0.0,0.0,0.0,0.0
F8A1,1.24,0.812,1.4669999999999999,1.1540000000000001
GTF2IP6,0.0,0.0,0.0,0.0
RN7SL573P,0.0,0.0,0.0,0.0
RELB,52.883,54.733999999999995,52.535,52.714
ZNF197,4.073,3.9730000000000003,4.488,4.376
AC017002.4,0.0,0.0,0.0,0.0
C1RL-AS1,0.22899999999999998,0.19,0.228,0.368
L34079.1,19.072,21.238000000000003,20.07,22.298000000000002
CASR,0.0,0.0,0.0,0.0
EMP3,54.64,53.511,59.91,56.555
AC090246.1,0.42700000000000005,0.363,0.203,0.309
TRIM29,0.0,0.0,0.0,0.0
OR2T6,0.0,0.0,0.0,0.0
ZNHIT1P1,0.13699999999999998,0.0,0.0,0.0
PYGB,65.594,64.882,68.548,66.848
SNTA1,9.899,9.834,10.067,8.524
AC092134.1,0.0,0.0,0.0,0.0
MCMDC2,0.86,0.997,1.0090000000000001,0.778
LCN15,0.0,0.0,0.0,0.0
STIL,13.543,12.752,12.376,13.825999999999999
MIR4758,4.7010000000000005,1.088,1.831,2.32
HSPB6,0.669,0.897,0.452,0.45899999999999996
RN7SL34P,0.0,0.0,0.0,0.0
RPL36P20,0.0,0.0,0.0,0.0
DDX17,32.607,35.159,35.115,36.086999999999996
BX005019.1,0.034,0.0,0.048,0.0
GAGE10,1.617,1.365,1.369,1.001
TTLL4,11.294,11.107999999999999,11.399000000000001,10.883
AL109804.1,3.1319999999999997,4.4,3.5469999999999997,5.061
CCDC69,0.037000000000000005,0.016,0.07,0.027000000000000003
LINC00160,0.0,0.0,0.0,0.0
MTCYBP3,0.053,0.0,0.0,0.0
AL121950.1,0.0,0.0,0.0,0.0
DHFRP1,9.663,9.125,6.978,11.197000000000001
AC108064.1,0.0,0.0,0.0,0.0
TUBBP5,0.065,0.055,0.092,0.023
LINC01545,0.684,0.145,0.326,0.37200000000000005
MANEAL,8.607000000000001,8.604,8.559,8.471
RPL21P127,0.0,0.0,0.0,0.0
AL157392.3,0.40399999999999997,0.281,0.40700000000000003,0.445
HPN-AS1,0.0,0.0,0.0,0.0
AC005476.1,0.306,0.584,0.43700000000000006,0.166
AP001331.1,0.0,0.0,0.0,0.0
PRDX6,76.027,74.14,77.225,75.039
HTT,11.389000000000001,10.595,11.104000000000001,11.22
MTND3P6,0.0,0.0,0.0,0.0
PTPN4,1.5630000000000002,1.49,1.528,1.7269999999999999
PSMB7,204.644,205.18,208.30599999999998,195.929
RN7SL370P,0.0,0.0,0.0,0.0
MROH1,2.204,2.0909999999999997,2.4090000000000003,2.2359999999999998
AL133320.1,0.0,0.0,0.0,0.0
POC1B-AS1,0.272,0.298,0.237,0.32799999999999996
RPS26P41,0.0,0.0,0.0,0.0
ZNF20,1.2590000000000001,1.236,1.196,1.255
RNU6-142P,0.0,0.0,0.0,0.0
MLKL,3.38,3.625,3.2889999999999997,3.693
C11orf49,2.231,2.286,1.9169999999999998,2.392
AC073575.2,0.581,0.37,0.415,0.525
AC211469.2,0.0,0.0,0.0,0.0
AC234781.2,1.2209999999999999,1.088,1.395,1.392
RPS2P52,0.0,0.0,0.0,0.0
AIMP1,20.735,21.271,20.523000000000003,20.430999999999997
SLK,15.922,16.197,16.99,16.999000000000002
AL606760.3,0.0,0.0,0.0,0.0
AL391095.1,0.091,0.193,0.17300000000000001,0.132
TTC39A-AS1,0.0,0.0,0.0,0.0
ZNF300,9.15,9.4,10.198,11.337
PTPRM,0.037000000000000005,0.023,0.018000000000000002,0.013000000000000001
PHF14,10.103,10.494000000000002,9.525,9.88
GLT8D2,0.18600000000000003,0.26,0.185,0.342
KBTBD7,1.077,1.077,1.392,1.03
GOLGA8A,3.799,3.458,4.289,4.48
SMIM11B,0.0,0.0,0.0,0.0
PLP2,98.41799999999999,99.11,99.249,100.37299999999999
IL22RA2,0.0,0.0,0.0,0.0
AC021127.1,0.107,0.0,0.0,0.233
LINC02577,1.7619999999999998,2.135,2.009,1.7590000000000001
MIR3131,0.0,0.0,0.0,0.0
RF00494,0.0,0.0,0.542,0.8240000000000001
MRPS24,20.172,18.795,19.067999999999998,18.235
UGT1A8,0.0,0.0,0.008,0.003
LMF2,9.089,9.052,9.926,9.48
AL035409.1,0.0,0.0,0.174,0.0
CCL7,0.0,0.0,0.0,0.0
CAVIN2,0.735,0.81,0.823,0.7340000000000001
AC129492.7,0.0,0.0,0.0,0.0
NR1H3,1.7269999999999999,1.909,1.615,1.962
LRRFIP2,6.037999999999999,6.27,5.709,6.284
RF00019,0.0,0.0,0.0,0.0
TYW5,1.328,1.297,1.6869999999999998,1.516
RSRC2,11.777000000000001,11.55,11.359000000000002,11.882
RN7SL220P,0.0,0.258,0.0,0.0
RPL23AP65,0.0,0.495,0.556,0.282
EP300,4.955,5.205,4.893,5.435
AL139254.2,0.0,0.0,0.0,0.0
AC005863.1,0.0,0.0,0.0,0.0
AP000919.1,1.2670000000000001,1.153,1.551,1.474
AC096564.2,0.0,0.025,0.027999999999999997,0.0
LINC00376,0.0,0.0,0.0,0.0
AP000442.2,0.39899999999999997,0.0,0.0,0.17300000000000001
AL353726.1,0.303,0.155,0.087,0.066
ACSBG1,0.037000000000000005,0.009000000000000001,0.021,0.008
SLC43A3,0.0,0.0,0.0,0.0
AC107308.1,8.67,6.419,8.927,9.193999999999999
AACS,1.975,2.12,2.016,1.8980000000000001
AL137074.1,0.0,0.0,0.0,0.0
LRRC37A2,0.256,0.28,0.314,0.34600000000000003
RPS4XP3,41.146,36.677,40.085,30.79
SLC35C1,3.179,2.8310000000000004,3.0980000000000003,3.2910000000000004
GATAD2B,4.852,5.025,4.979,5.167000000000001
LRRC3C,0.0,0.0,0.0,0.0
RASGRP2,0.05,0.025,0.027999999999999997,0.022000000000000002
RNU6-783P,0.0,0.0,0.0,0.0
AC090578.1,0.011000000000000001,0.071,0.048,0.036000000000000004
PAGE2B,43.812,48.702,49.493,41.456
STK17A,7.209,7.832999999999999,8.099,6.91
RF00019,0.0,0.0,0.0,0.0
ARMCX5,2.2680000000000002,2.494,2.065,2.4419999999999997
CNPY4,3.64,4.225,4.456,4.731
Z83840.1,2.7880000000000003,1.217,1.5919999999999999,1.8159999999999998
PIN4P1,4.445,2.7319999999999998,5.472,3.827
AL645922.1,0.03,0.0,0.011000000000000001,0.016
SIAH2-AS1,0.0,0.0,0.0,0.0
C14orf177,0.0,0.0,0.0,0.0
AC006064.6,53.623000000000005,54.586000000000006,52.801,53.757
OSBPL9P2,0.0,0.18899999999999997,0.141,0.268
HECA,5.654,5.79,6.386,6.232
AL137058.2,1.4369999999999998,1.608,1.4369999999999998,1.4269999999999998
EIF4A1P12,0.0,0.0,0.0,0.0
AP002380.1,0.0,0.0,0.0,0.0
TTC6,0.006999999999999999,0.027999999999999997,0.062,0.047
SPATA3,0.0,0.0,0.0,0.0
MRPL3,82.84299999999999,81.553,85.081,83.36
PRDM16,0.0,0.0,0.009000000000000001,0.0
SLC25A31,0.0,0.0,0.0,0.0
SAMD15,1.8559999999999999,1.979,2.286,2.166
HMGA1P3,1.686,0.716,0.268,0.203
ZNF382,1.475,1.516,1.608,1.508
AC103591.1,0.218,0.139,0.156,0.35600000000000004
AL356800.1,0.0,0.0,0.0,0.0
AP006245.2,0.0,0.0,0.0,0.0
HK2P1,0.488,0.424,0.5379999999999999,0.385
AC106820.2,0.0,0.0,0.027000000000000003,0.02
AC099489.1,0.035,0.039,0.07200000000000001,0.038
RPS8,263.967,268.092,263.407,256.986
UBE2R2-AS1,0.0,0.0,0.0,0.0
LINC01664,0.0,0.0,0.0,0.0
INPP4B,3.465,3.4619999999999997,3.6260000000000003,3.682
ABCC4,5.507000000000001,5.221,5.212999999999999,5.612
BNIP3P1,2.068,2.438,1.969,2.2030000000000003
SNORD116-19,0.0,0.0,0.0,0.0
GABRE,0.373,0.442,0.48700000000000004,0.624
DLX6,2.713,2.782,2.441,2.984
LINC01792,0.0,0.0,0.0,0.0
AC016526.4,0.0,0.0,0.0,0.0
AC006238.2,0.0,0.0,0.0,0.0
AC124798.1,3.073,2.4930000000000003,2.255,2.08
MIR3651,0.337,0.429,0.0,0.366
PROSER3,7.319,7.445,7.439,8.227
MIR6499,0.0,0.0,0.0,0.0
RNU6-379P,0.0,0.0,0.0,0.0
PAK1IP1,59.575,63.176,61.835,60.934
MIR3648-1,0.0,0.0,0.0,0.0
AHDC1,5.212000000000001,5.114,5.077,5.654
LINC00410,0.0,0.0,0.0,0.0
NOX1,0.0,0.0,0.0,0.0
AC090771.1,0.33799999999999997,0.287,0.214,0.40700000000000003
LINC01444,0.772,0.636,1.038,0.6409999999999999
AC131532.1,0.585,0.447,0.0,1.016
AC090058.1,0.0,0.0,0.39899999999999997,0.0
CDK20,1.706,1.714,1.892,1.5530000000000002
OGA,24.328000000000003,26.244,24.985,25.729
AP001107.7,0.0,0.0,0.0,0.242
GZMA,0.0,0.0,0.0,0.0
HMGCL,3.753,4.065,4.02,3.875
HNRNPA3P5,4.59,4.453,3.642,5.6160000000000005
SEPHS2,50.675,48.986999999999995,49.302,45.483000000000004
XIST,0.0,0.003,0.0,0.003
LINC01748,0.166,0.153,0.188,0.205
RETREG3,3.5389999999999997,3.8,4.093999999999999,3.765
TM4SF1-AS1,1.825,1.411,2.048,1.274
DAGLA,0.35600000000000004,0.33299999999999996,0.32899999999999996,0.47700000000000004
AC090116.1,0.0,0.0,0.0,0.0
RGPD1,0.0,0.0,0.0,0.009000000000000001
POC1B,3.08,3.014,2.955,2.9539999999999997
PODXL2,18.221,17.873,16.777,16.267
MIR3960,1.6669999999999998,1.979,2.0669999999999997,1.81
AC092042.1,0.0,0.0,0.0,0.0
P2RY4,0.0,0.09699999999999999,0.0,0.083
CASC15,0.0,0.003,0.0,0.0
LINC00349,0.0,0.0,0.0,0.0
HIST3H2A,3.051,3.627,3.002,3.313
RFWD3,47.849,48.266000000000005,44.909,47.138999999999996
MYL7,0.0,0.053,0.059000000000000004,0.0
AC145285.4,0.0,0.0,0.0,0.0
AC084855.2,0.0,0.0,0.0,0.0
MRPS31P2,0.0,0.0,0.0,0.0
ZHX2,0.423,0.66,0.584,0.503
GAPDHP56,0.0,0.0,0.0,0.0
FAM84A,0.073,0.111,0.145,0.19699999999999998
ZNF511,8.127,8.745,8.009,8.794
NCK1-DT,1.486,1.514,1.577,1.936
RNU4-29P,0.0,0.0,0.0,0.0
IFNA8,0.0,0.0,0.0,0.0
MIR5004,0.851,0.722,2.43,3.0789999999999997
KCNQ1OT1,0.036000000000000004,0.039,0.045,0.06
ZNF285,0.6609999999999999,0.535,0.6559999999999999,0.753
RPL3P11,0.0,0.0,0.0,0.0
GOLGA1,9.508,9.399,9.562000000000001,9.573
LENG8,9.654,9.247,11.255,11.642000000000001
AL512624.1,0.0,0.0,0.0,0.0
MUC20P1,0.0,0.0,0.0,0.0
OR5B21,0.0,0.0,0.0,0.0
MIR6830,0.0,0.0,0.0,0.0
AC016598.1,0.0,0.0,0.0,0.0
FAM207A,25.924,27.822,27.055999999999997,25.319000000000003
RN7SL689P,1.839,1.301,0.8759999999999999,1.331
OR2W6P,0.129,0.08199999999999999,0.0,0.0
USP1,42.369,43.18600000000001,40.751,41.893
HNRNPA1P64,0.0,0.084,0.094,0.071
LDHAL6B,0.0,0.0,0.0,0.0
LINC00861,0.037000000000000005,0.027999999999999997,0.032,0.032
HLCS,3.07,2.9189999999999996,3.043,2.998
AP001972.4,0.0,0.0,0.0,0.0
SLPI,0.0,0.0,0.0,0.0
LINC02277,0.0,0.0,0.0,0.0
MTND3P5,0.0,0.0,0.0,0.0
RNU6-304P,0.0,0.0,0.0,0.0
TCF4,1.716,1.6159999999999999,1.775,1.7690000000000001
TDRD9,21.561,20.511,21.471999999999998,21.546
AC092145.1,0.0,0.0,0.0,0.0
AC009884.1,0.0,0.0,0.0,0.0
RF00017,0.0,0.0,0.0,0.0
AKAP1,20.014,19.234,19.088,19.026
HOMEZ,1.365,1.285,1.402,1.107
RPS5P7,0.0,0.0,0.0,0.0
LINC02575,2.928,3.051,2.661,3.865
ARMC4P1,0.0,0.0,0.0,0.0
CCDC144NL,0.0,0.0,0.0,0.0
ADAMTSL4-AS1,0.046,0.08800000000000001,0.066,0.025
STXBP6,0.0,0.0,0.0,0.0
NUDT6,0.6629999999999999,0.856,0.6709999999999999,0.73
CES1P1,0.0,0.0,0.0,0.0
AL807752.2,0.0,0.0,0.0,0.0
SNX24,9.607999999999999,9.499,9.381,9.957
MIR3665,0.0,1.472,0.0,0.0
AGBL5,13.234000000000002,13.239,13.765,13.744000000000002
AP2A2,9.597000000000001,9.999,10.152999999999999,9.892000000000001
AL162311.2,3.167,3.924,4.034,3.531
SPARC,0.11800000000000001,0.1,0.09300000000000001,0.185
NDFIP2-AS1,0.0,0.0,0.0,0.0
HHATL-AS1,0.0,0.0,0.0,0.0
LASP1,28.686,29.705,28.171999999999997,28.717
AC010463.3,0.364,0.155,0.17300000000000001,0.0
GALR1,0.012,0.0,0.0,0.0
CRYGN,0.039,0.0,0.0,0.0
AC008147.3,0.0,0.0,0.0,0.0
SNORA70I,0.0,0.0,0.0,0.0
RF00191,0.0,0.0,0.0,0.0
AL162377.1,0.12300000000000001,0.188,0.21100000000000002,0.107
MEIS3P1,1.584,2.501,1.538,1.651
AC008655.1,0.0,0.0,0.0,0.0
MTND5P28,0.0,0.0,0.0,0.0
DDX55P1,0.0,0.21899999999999997,0.0,0.0
AC024681.1,0.125,0.317,0.17800000000000002,0.271
CACTIN-AS1,0.159,0.20199999999999999,0.22699999999999998,0.138
PRRC2C,30.052,31.386999999999997,29.71,32.602
LINC00636,0.0,0.0,0.0,0.0
SDK1,0.0,0.0,0.006999999999999999,0.0
AC068987.5,0.184,0.0,0.17600000000000002,0.067
RPS2P45,0.0,0.033,0.037000000000000005,0.0
AL162417.1,3.8739999999999997,3.4210000000000003,4.234,4.17
IRF5,0.134,0.221,0.134,0.087
AC096760.1,0.0,0.0,0.0,0.0
NR5A2,0.0,0.01,0.0,0.035
ZXDA,0.47200000000000003,0.47,0.527,0.433
AC253536.3,0.87,0.693,0.311,0.945
SWSAP1,2.379,2.019,1.5959999999999999,2.074
AK4P1,1.716,1.265,1.032,1.079
AC068831.1,0.098,0.083,0.14,0.0
TMEM218,2.943,3.092,3.34,3.207
INCENP,23.778000000000002,24.256999999999998,21.971,23.624000000000002
AL731892.1,0.0,0.065,0.0,0.0
GPSM3,0.894,1.033,0.615,0.971
ASAH2B,0.535,0.609,0.603,0.56
ZFR2,0.27,0.16899999999999998,0.306,0.255
RNU2-24P,0.0,0.0,0.0,0.0
AC008897.3,0.0,0.16,0.0,0.0
RN7SL288P,0.0,0.0,0.0,0.0
TMEM179B,7.747999999999999,6.86,9.163,8.718
AC074029.1,0.0,0.0,0.0,0.0
CATSPER1,0.452,0.259,0.581,0.34299999999999997
AL162497.1,0.0,0.0,0.0,0.0
RF00017,0.0,0.0,0.0,0.0
RPL7P44,0.16399999999999998,0.0,0.11699999999999999,0.08900000000000001
RNY1P13,0.0,0.0,0.0,0.0
CFAP221,0.0,0.032,0.009000000000000001,0.0
CTXN1,30.174,29.676,37.908,35.154
FAM205BP,0.0,0.0,0.0,0.0
GAS2L1P2,0.0,0.0,0.0,0.0
GLYCTK-AS1,0.0,0.0,0.0,0.0
CDK5P1,0.138,0.0,0.395,0.15
KRT8P43,0.042,0.0,0.0,0.0
SIKE1,7.455,7.12,7.779,7.691
AL731566.1,0.0,0.0,0.0,0.0
AC119396.1,0.0,0.0,0.0,0.0
AC007191.1,0.557,0.6709999999999999,1.331,0.924
AC008670.1,0.0,0.0,0.0,0.0
AC023906.2,0.0,0.0,0.0,0.0
AC092834.1,0.0,0.0,0.0,0.0
AC002310.5,4.54,4.294,5.102,4.566
AC092718.3,1.632,1.599,1.6569999999999998,1.77
ROR1,2.158,1.84,1.819,2.108
CD300E,0.0,0.0,0.0,0.0
MIR222HG,3.105,3.1910000000000003,3.984,3.904
TAP1,15.345999999999998,16.293,15.008,14.466
CYP3A7,0.0,0.01,0.023,0.0
AC117382.1,3.824,4.129,4.393,3.8360000000000003
RF00017,0.0,0.0,0.0,0.0
TAF5,7.71,7.517,8.271,7.925
SPDYE10P,0.0,0.0,0.0,0.028999999999999998
AC004817.3,0.0,0.036000000000000004,0.040999999999999995,0.0
AXL,150.828,146.829,148.36700000000002,151.704
SERPINB9,4.058,3.7680000000000002,3.87,4.294
AL136040.1,1.45,1.094,0.767,1.1079999999999999
MIR3162,0.0,0.0,0.0,0.0
Z95327.2,0.0,0.0,0.0,0.0
AC022031.1,0.0,0.06,0.033,0.0
CTBP1-AS,0.062,0.02,0.022000000000000002,0.0
RAB3GAP2,3.5269999999999997,3.59,3.847,3.7489999999999997
AC011446.2,1.026,0.654,0.183,0.07
RNF146,8.339,9.055,10.302999999999999,9.522
AL356535.1,1.83,0.777,0.871,1.159
PLPP7,0.209,0.142,0.19899999999999998,0.19699999999999998
AC137932.2,1.517,1.421,2.4859999999999998,1.9380000000000002
RRAGB,3.452,3.233,3.2760000000000002,3.312
IRS1,4.183,3.642,4.398,4.541
TMOD3,7.598,7.734,7.582000000000001,7.647
AC233699.1,0.312,0.331,0.445,0.282
SNRPCP5,0.0,0.0,0.0,0.0
RHOB,13.714,13.847000000000001,13.849,13.165999999999999
AL357140.4,0.08,0.0,0.0,0.0
AC004129.2,0.0,0.0,0.0,0.0
ABCF2P2,0.0,0.0,0.0,0.0
GGA1,5.922999999999999,5.636,6.425,6.676
AC105339.4,1.145,1.4580000000000002,1.7719999999999998,1.761
AC107398.3,0.017,0.022000000000000002,0.025,0.0
MROH3P,0.0,0.0,0.0,0.0
FBRS,22.568,21.5,21.375,23.003
ASB8,7.292999999999999,7.131,6.937,6.885
RPSAP70,0.105,0.358,0.251,0.22899999999999998
AL450326.1,4.4719999999999995,3.661,5.474,4.681
AC095030.1,0.0,0.0,0.0,0.0
AL139089.1,0.56,0.555,0.978,0.473
PHOSPHO1,0.026000000000000002,0.065,0.036000000000000004,0.055
LINC01585,0.0,0.0,0.0,0.0
AL109920.1,0.0,0.0,0.0,0.0
AC245517.1,0.0,0.0,0.0,0.0
AC008543.4,0.0,0.0,0.0,0.0
TK2,2.252,1.9569999999999999,2.249,2.137
AP003068.1,0.0,0.0,0.0,0.242
AC044860.3,0.0,0.0,0.0,0.0
TTC22,0.0,0.0,0.0,0.0
AC009948.2,0.16899999999999998,0.129,0.24100000000000002,0.257
RPL36AP51,0.0,0.0,0.0,0.0
ELP4,0.38299999999999995,0.35200000000000004,0.353,0.38
AP003392.13,42.22,50.402,50.876000000000005,52.519
AL162511.1,0.0,0.0,0.0,0.0
SNORA55,0.899,1.145,3.21,0.488
