genes,Calu3_polyA_series2-8h-S2-1,Calu3_polyA_series2-8h-S2-2
AC009120.4,0.0,0.0
AP1AR,11.755999999999998,11.392999999999999
BCL2L15,0.9740000000000001,0.8
AC107926.1,0.0,0.0
LINC01335,0.0,0.0
GAPDHP33,0.0,0.0
ASH2L,16.148,15.275
AL109755.1,0.0,0.0
LIMA1,8.724,7.635
SCG5,0.29,0.183
AC099336.1,0.319,0.42200000000000004
CYREN,12.991,13.779000000000002
AC051619.3,0.0,0.0
RAB5B,16.578,15.872
C4orf48,18.052,18.881
MICG,0.0,0.0
IGFLR1,1.6840000000000002,2.2230000000000003
DIP2A,2.248,1.824
TATDN2P2,0.0,0.0
NUP50,9.126,8.235
GPR21,0.0,0.0
AC100770.1,0.0,0.0
SMIM15-AS1,0.07,0.14400000000000002
CSE1L,115.73,123.259
MTFR1L,3.0669999999999997,3.424
AC008267.2,0.226,0.263
HHLA2,0.153,0.063
PIGR,0.988,0.996
BTNL2,0.0,0.0
AC098831.1,1.8559999999999999,2.024
KRBOX1,3.4130000000000003,3.64
ISY1,15.892000000000001,17.769000000000002
AC008278.2,0.0,0.0
RNY3P2,0.0,0.0
AL596275.2,0.0,0.0
RTL9,0.0,0.01
RCN1P2,7.809,8.639
HEPH,0.07,0.016
AC055764.1,0.11699999999999999,0.0
CCM2L,0.086,0.111
TRAV37,0.0,0.0
SPTY2D1OS,0.218,0.201
AC090502.3,0.0,0.10800000000000001
RN7SL141P,0.0,0.0
AC019257.2,0.111,0.115
GOLGA8T,0.0,0.0
PPP1R14A,2.305,3.0589999999999997
RNU4-15P,0.0,0.0
MIR30A,0.0,0.0
AC005041.1,0.114,0.094
ZBTB24,3.2769999999999997,2.9989999999999997
IFT140,2.228,2.004
SLC10A3,20.755,22.255
SNORA23,0.9129999999999999,0.315
RNY4P19,0.0,0.0
PHKB,4.437,4.051
AL049833.3,0.0,0.0
RPL7P10,0.0,0.0
AC004816.2,0.78,0.0
PRR29,0.201,0.083
AL157871.1,0.0,0.0
IGLVIV-59,0.0,0.0
MTND5P42,0.0,0.0
AL021918.3,0.0,0.0
AC110373.1,0.0,0.0
AC015912.3,3.0239999999999996,3.292
VTRNA2-2P,0.0,0.0
NEK2P4,0.20800000000000002,0.38799999999999996
IARS2,45.783,44.315
AC092490.1,0.024,0.025
RPL12P6,0.0,0.115
AL022157.1,0.41600000000000004,0.258
PSMA3,52.571000000000005,58.922
IGHVIII-76-1,0.0,0.0
MAZ,35.696999999999996,37.97
COMMD6,9.521,11.190999999999999
AL137856.1,0.0,0.0
AC103691.1,9.586,14.1
PLA2R1,0.436,0.309
GPR161,1.115,0.97
TXNP4,0.536,0.185
BX255925.2,0.0,0.0
AC007066.2,0.26899999999999996,0.364
AC008700.1,0.0,0.0
LIFR,0.8109999999999999,0.867
XYLT1,0.111,0.141
AC010618.1,21.94,24.677
AC024592.3,11.668,13.752
RF00019,0.0,0.0
C5orf64,0.0,0.0
SMARCE1P1,0.047,0.048
SLC4A9,0.046,0.047
PLEKHM2,10.625,9.741
LINC00698,0.0,0.0
BMS1P8,0.0,0.0
PFDN4,48.681999999999995,56.065
AC011840.1,0.0,0.0
PSMB6,64.535,70.503
AL355312.3,0.046,0.0
MIR6084,2.5180000000000002,1.8230000000000002
STK32A,6.92,6.245
AL590644.3,0.0,0.047
TUBA1C,121.10799999999999,131.55700000000002
PEX13,7.928999999999999,7.657
RF00413,0.0,0.0
AL079341.1,0.0,0.047
AC079336.1,0.0,0.0
AL162171.2,0.617,0.319
MTND6P4,0.106,0.0
DNAJC18,1.969,1.587
AC022069.1,0.0,0.0
ABTB1,4.436,3.8710000000000004
LINC02452,0.0,0.0
AL445472.1,1.155,1.138
AC114550.3,0.0,0.0
RGS12,0.564,0.616
PLK3,4.229,3.9939999999999998
PNMA2,4.271,3.747
IL1RAPL2,0.053,0.055
FAM3B,0.085,0.048
TMSB10P1,5.035,2.6039999999999996
EHMT1,2.066,1.861
RN7SKP186,0.0,0.0
PIWIL4,3.2569999999999997,3.1839999999999997
AL109628.1,0.276,0.285
TIMM17BP1,0.215,0.111
Z99756.1,0.0,0.0
AC244035.1,0.264,0.0
AC007513.1,0.0,0.0
SPIC,0.0,0.0
LINC01095,0.0,0.0
AC009133.1,0.35700000000000004,0.255
AC015722.2,0.0,0.0
LRRC47,8.992,9.312000000000001
PDE6D,8.179,8.519
RN7SL724P,0.0,0.0
SEPT14P24,0.0,0.0
GLB1,21.989,21.214000000000002
SLC25A16,1.944,2.09
MCM3,46.495,45.793
NTS,0.0,0.037000000000000005
AL161909.1,17.464000000000002,15.405999999999999
AC008592.3,0.53,0.5479999999999999
ROR2,0.0,0.01
AC021739.4,0.0,0.0
LINC00102,0.0,0.0
POLR2H,47.693000000000005,54.386
AC068620.2,0.099,0.0
AC087289.6,0.122,0.271
FZD8,2.275,2.146
AC008752.3,0.389,0.322
CRLF3,4.013999999999999,3.668
FBXO3,4.29,4.1419999999999995
RPL36AP41,0.0,0.0
EEF1A1P26,0.0,0.0
AC099541.1,0.0,0.0
NPM1P51,0.07400000000000001,0.077
MAGEA2B,0.0,0.0
AC015871.4,0.049,0.0
PPIAP83,0.113,0.0
AL135924.1,0.0,0.135
TBC1D3J,0.0,0.0
AC117500.3,0.0,0.0
KRT8P37,0.156,0.04
AC233976.1,0.0,0.0
RPL23A,154.399,167.762
PCSK5,3.81,3.67
HMGB1P15,0.0,0.0
WDR25,2.206,1.901
AIF1,0.0,0.0
CHORDC1,9.267000000000001,8.841000000000001
OR2AT2P,0.0,0.0
CDC45,12.319,13.222999999999999
TPRG1,0.017,0.03
SLC25A13,9.779,9.418
KRT8P39,0.23199999999999998,0.28
NPM1P31,0.07200000000000001,0.15
RNA5SP196,0.0,0.0
AC023946.1,0.0,0.0
RPL17P33,0.0,0.10300000000000001
AP001468.1,0.0,0.20600000000000002
AP000777.3,0.0,0.0
SIN3B,4.695,4.751
TMTC4,0.998,0.703
USP53,3.532,3.082
AC105277.1,0.159,0.19699999999999998
LRRTM3,0.026000000000000002,0.0
HMGN1P24,0.0,0.0
AC006509.1,0.0,0.0
LINC02267,0.0,0.0
AC090415.2,0.0,0.0
AL139095.3,0.0,0.0
NPM1P19,0.0,0.08
AC114730.3,0.095,0.0
RNA5SP108,0.0,0.9790000000000001
AC090220.1,0.0,0.0
AC021087.3,0.096,0.258
AL355388.1,0.0,0.0
KRT12,0.038,0.04
STX18-IT1,0.0,0.0
LTC4S,0.5579999999999999,0.24
TRBV20-1,0.0,0.0
PSORS1C1,1.7530000000000001,1.655
TBC1D17,8.309,7.627999999999999
AL034347.1,0.066,0.0
ACSS3,0.012,0.016
ZSCAN20,2.066,1.716
AC112496.1,0.0,0.306
AC090617.3,0.0,0.0
GUCY2GP,0.0,0.0
MIR6756,0.0,0.0
IGHV3-75,0.0,0.0
KIAA2013,13.032,14.525
KCNAB1-AS1,0.121,0.0
SYNDIG1L,0.0,0.0
TBC1D24,1.429,1.2570000000000001
RF00019,23.392,25.304000000000002
FKBP1A,73.355,84.484
TPT1P5,0.0,0.0
LINC02176,0.0,0.0
SLC15A2,1.0,1.015
TMEM104,6.08,5.725
MRRF,3.764,3.992
RF00019,0.0,0.0
LDHAP4,9.407,8.322000000000001
DEPDC1B,19.69,19.565
TMC6,8.581,7.638
THRIL,0.084,0.087
AC253536.1,0.35700000000000004,0.16399999999999998
PCDHGA9,2.588,2.1519999999999997
RNU6-482P,0.0,0.0
LSM3P2,0.0,0.0
KLK2,0.0,0.0
RNF144A,1.992,1.732
RNY4P24,0.0,0.0
RPL21P1,0.0,0.24100000000000002
TMEM143,1.871,1.8619999999999999
AC005487.1,0.0,0.0
MIR6126,0.0,0.0
ATPAF2,1.895,1.9809999999999999
AL390955.2,0.10800000000000001,0.223
DCAF13P2,0.0,0.0
LINC00893,0.382,0.366
AC022215.1,0.0,0.0
CCDC89,0.0,0.0
MIR6878,2.0980000000000003,1.736
AL157931.1,0.0,0.0
PPIAP41,0.231,0.11900000000000001
ZKSCAN2,1.5530000000000002,1.155
ZNF518A,2.075,2.009
RNU6-340P,0.0,0.0
RF01210,0.0,0.0
RF02140,0.0,0.0
AC239868.1,0.955,0.863
NDUFC1,16.493,21.291999999999998
ZMAT2,82.714,86.822
NDUFB6,69.61399999999999,73.564
ARSI,0.155,0.124
CHRM3-AS2,0.0,0.0
MIR93,0.6920000000000001,0.0
AC124319.5,0.807,0.57
LRRN3,0.043,0.015
KCNIP2-AS1,0.195,0.20199999999999999
RF00015,0.473,0.0
ADGRE1,0.0,0.031
TSPAN9-IT1,0.0,0.0
DNAJA1P1,0.0,0.048
EPHA1,8.277999999999999,7.707000000000001
COMMD7,19.409000000000002,21.58
DGKG,0.35100000000000003,0.3
AC093503.2,0.187,0.19399999999999998
TDRKH,4.732,4.387
AL135934.1,0.0,0.0
RF01969,0.0,0.0
AC133561.1,0.0,0.0
AL049650.1,51.68600000000001,59.96
SAMMSON,0.004,0.011000000000000001
AP005271.1,0.0,0.0
AC079316.1,0.539,1.3940000000000001
ZNF785,1.9909999999999999,1.729
AL683813.1,0.184,0.247
AC012368.2,0.0,0.205
SPRY3,0.17800000000000002,0.171
PPP6R3,17.887,16.243
AC084824.1,3.5269999999999997,2.3369999999999997
TMEM229A,0.026000000000000002,0.0
USF3,1.085,0.7709999999999999
AC093388.1,0.902,0.133
RN7SL43P,0.0,0.0
AZGP1,0.943,0.953
AC007485.2,1.229,1.203
AL157778.1,0.0,0.0
LINC02586,0.37,0.38299999999999995
AQP9,0.0,0.0
AC004453.1,78.465,92.66
DSCR8,0.0,0.0
VARS2,10.59,10.737
RPS29P10,0.0,0.0
AC012676.4,0.0,0.0
AL158825.2,0.083,0.0
NUP50-DT,3.573,3.4930000000000003
THUMPD3-AS1,4.2589999999999995,3.469
DOCK11P1,0.0,0.0
AC025265.2,0.0,0.0
MIR635,3.391,2.338
MIR6717,1.138,0.392
AL731533.2,1.4369999999999998,1.685
WDR62,2.909,2.577
AC114781.2,0.141,0.0
PRR20G,0.0,0.0
RNU6-510P,0.0,0.0
RF00019,0.0,0.0
KRTAP5-7,0.0,0.0
RPS15AP11,0.43200000000000005,0.446
AP005242.4,0.0,0.0
RPS4XP6,0.278,0.14400000000000002
CU633967.1,0.0,0.0
AC087588.1,0.0,0.18100000000000002
PLXNA1,18.903,15.54
WLS,18.471,18.717
KRT8P31,0.11800000000000001,0.081
AC007881.1,0.0,0.0
HIST1H4J,0.14800000000000002,0.461
AL590705.3,0.11699999999999999,0.363
KRT6B,1.091,1.319
XKR9,0.092,0.015
TRHDE-AS1,4.125,3.9010000000000002
CNTNAP3B,0.272,0.27699999999999997
SEPT7P2,2.3040000000000003,2.497
WDR27,2.238,1.7619999999999998
PDRG1,32.745,36.09
C1orf43,96.336,101.79700000000001
CFAP97D1,0.0,0.0
RPL26,88.17200000000001,101.46700000000001
AC243428.1,0.0,0.0
SRSF10,13.274000000000001,12.350999999999999
MAGEF1,56.03,61.376999999999995
MAGI2-AS3,0.033,0.039
CLIP2,5.777,5.082
ZNF174,3.823,3.3689999999999998
TXNDC12,10.773,12.315999999999999
AF131216.4,0.035,0.252
AL139423.1,0.006999999999999999,0.006999999999999999
HSPA1B,116.28299999999999,118.13799999999999
SGIP1,0.0,0.004
LRRC20,15.386,15.565
AL160408.4,0.0,0.0
ZNF347,0.0,0.006
AL359641.1,0.0,0.0
DHRS4,4.725,5.351
AL589740.1,0.0,0.01
AC018552.1,0.0,0.0
RF00019,0.0,0.0
HILPDA,6.452999999999999,7.402
LINC01907,0.0,0.022000000000000002
AL360014.1,0.0,0.0
AC009468.1,0.0,0.0
SLC35E4,1.169,1.442
RTP2,0.0,0.0
PHLDA2,148.401,159.826
EIF4E2,13.232000000000001,13.325999999999999
AC079598.1,0.0,0.0
SEPHS1P1,0.057999999999999996,0.0
ZBTB22,12.739,12.013
AP005018.1,0.0,0.19
RF00019,0.0,0.0
C3orf52,4.324,4.091
RF00017,3.3989999999999996,2.171
AC100803.3,0.037000000000000005,0.0
AC008628.2,0.0,0.0
AC004039.1,0.0,0.0
MTFR1,8.83,8.464
SLC38A9,3.22,2.986
CCNI,30.279,29.962
BSN-AS1,0.0,0.0
COX18,1.262,1.207
HNRNPH1,45.273999999999994,44.477
AC012618.2,0.065,0.0
RPSAP3,0.125,0.065
TRMT2B,4.494,4.563
FAM90A20P,0.0,0.0
AF131215.2,0.0,0.0
AP001207.1,0.0,0.11900000000000001
AC009652.1,0.0,0.0
RPL21P9,0.0,0.0
AC026477.1,0.0,0.09300000000000001
AC087379.2,0.0,0.122
TMEM238,12.241,13.404000000000002
CU633904.1,0.0,0.0
PPM1K-DT,0.033,0.035
AC007391.2,0.132,0.0
ESRRA,26.038,26.965999999999998
AC015967.1,0.0,0.0
ZSCAN30,1.296,0.987
LINC01814,0.027000000000000003,0.047
ELOVL2,0.20800000000000002,0.215
MAGEA11,0.0,0.0
AL845331.2,0.0,0.0
MTBP,1.024,0.9490000000000001
TMEM150B,0.0,0.033
AF038458.1,0.0,0.0
PPP2R2D,2.952,2.9210000000000003
AC146949.1,0.065,0.0
MIR4728,21.08,14.534
MTRNR2L3,0.0,0.0
TAB3P1,0.0,0.0
AC091799.1,0.0,0.071
TUB,0.0,0.009000000000000001
DNAJB2,18.265,18.471
AC010501.1,0.055999999999999994,0.028999999999999998
CSHL1,0.0,0.0
PRELID2,1.834,1.9609999999999999
CISD2,6.801,8.187999999999999
INE1,1.2309999999999999,1.091
CCDC174,6.8839999999999995,7.361000000000001
LINC01340,0.0,0.0
AC013652.2,0.0,0.0
CDC123,53.218,57.879
KRT18P56,0.10099999999999999,0.0
MTND6P19,0.0,0.0
SMIM10,0.8220000000000001,1.004
GAPDHP14,0.355,0.092
AC011396.3,0.0,0.0
AC093627.2,0.0,0.0
JUND,18.433,18.233
OR7E109P,0.0,0.067
AL137027.1,0.0,0.0
AC105001.1,0.0,0.0
AC015909.4,0.0,0.0
SNX19P3,0.019,0.0
AC104698.1,0.0,0.0
UNC5C,0.0,0.005
AC012309.2,0.0,0.0
AP005597.3,0.0,0.0
RPL23AP24,0.07200000000000001,0.0
PLCG1,8.91,8.202
HCG25,0.161,0.16699999999999998
CAPN3,0.111,0.063
HEXIM1,55.126000000000005,53.763999999999996
ABCC3,4.171,3.563
EFHD2,27.671999999999997,34.292
ZKSCAN4,2.3,1.993
AL031056.1,0.0,0.0
ULK4P1,0.0,0.0
AC132872.1,1.0659999999999998,1.15
IGLV5-52,1.315,0.73
POLR2G,51.631,56.588
FAM133B,2.0980000000000003,1.9769999999999999
RGS3,4.132,3.6919999999999997
TGFA,22.788,20.934
AC211433.2,0.28600000000000003,0.0
LINC01282,0.0,0.0
BCAT1,0.0,0.015
CYP11B1,0.0,0.0
RPS8P3,0.0,0.0
AL163973.2,0.0,0.0
AC021088.1,0.0,0.0
RAB4B-EGLN2,19.976,20.979
RANBP3,6.412999999999999,6.271
TUBBP1,26.381,27.875
C2orf27AP2,0.0,0.0
UMPS,9.703,9.577
SNORA21,3.7760000000000002,6.075
SMPD4P2,0.0,0.0
KRT86,0.15,0.156
AL031133.1,0.153,0.475
AL021707.6,3.948,3.617
SNORA77,0.0,0.0
AKT1S1,13.97,15.161
FAM126A,2.155,1.865
GSTT2B,0.706,0.8859999999999999
IZUMO1R,0.0,0.0
ZNF674-AS1,1.599,1.985
NDUFA6-DT,0.19699999999999998,0.165
AC010157.1,0.0,0.0
LINC01533,0.0,0.0
ABCB11,0.065,0.08900000000000001
AC067904.2,0.086,0.0
RNF19B,12.627,12.51
AL669818.1,0.0,0.0
GRM3,0.0,0.0
RPS3AP1,0.0,0.0
PDE6B,0.0,0.0
RPL19P20,0.094,0.29100000000000004
ANKRD19P,0.0,0.0
AC018688.1,0.0,0.0
AC008695.1,2.616,2.0709999999999997
DNAH2,0.032,0.003
AC008537.4,0.0,0.0
KRT18P65,0.0,0.045
AC004022.1,0.0,0.0
AL109809.4,0.0,0.0
DAPK3,12.875,12.831
AC092802.1,0.221,0.091
SRGAP1,0.684,0.502
AC010745.2,0.0,0.0
RNU6-310P,0.0,0.0
RNU4-56P,0.0,0.0
MRPL17,59.062,66.97
AL445430.1,0.0,0.0
IGSF11,0.102,0.129
DRC1,0.018000000000000002,0.0
MIR548V,0.0,0.0
RPL7P30,0.0,0.0
BX255923.2,0.0,0.0
AC008753.1,1.56,1.412
VXN,0.035,0.018000000000000002
OR4E1,0.0,0.0
NPM1P34,0.0,0.128
CPNE6,0.0,0.0
RF02150,0.0,0.0
LINC01034,0.0,0.0
AC147055.1,0.0,0.0
ATP5MGP2,0.35600000000000004,0.184
PRDX2P3,0.095,0.0
AF279873.4,0.0,0.0
G2E3,3.352,3.319
CLUL1,0.18,0.156
RN7SKP198,0.0,0.0
MEP1B,0.0,0.0
TMEM267,5.875,5.622999999999999
OPCML-IT2,0.0,0.0
TNIP3,0.0,0.0
AC013733.1,0.0,0.0
MSMP,0.14,0.289
AL513220.1,0.0,0.0
SNORA9B,0.41600000000000004,0.0
YWHAZP2,3.195,1.7309999999999999
OR2C1,0.0,0.0
SFXN3,8.121,7.952999999999999
ITGA2,26.500999999999998,22.596999999999998
AC037459.3,1.994,1.5830000000000002
C3orf85,0.0,0.0
MTND1P27,0.0,0.0
AC010326.3,0.0,0.084
COBL,4.013999999999999,3.748
EFR3A,26.101,21.684
AC097714.1,0.0,0.0
AL117378.2,0.0,0.0
AC087164.2,0.0,0.0
AC136759.1,0.0,0.0
WFDC10B,0.0,0.0
RPF2P1,0.306,0.569
SMIM25,0.235,0.311
KEAP1,14.927999999999999,15.519
RPL29,183.00900000000001,221.915
AL158156.1,0.11699999999999999,0.0
MIR3184,0.0,0.0
MON1A,2.286,2.6660000000000004
AC084018.2,0.064,0.11
AC136443.3,0.0,0.0
EXT2,25.923000000000002,25.226999999999997
GATA2-AS1,3.324,3.4619999999999997
FIBP,20.665,23.96
AC022903.2,0.0,0.0
CNBD1,0.0,0.0
RF00017,0.484,0.0
SINHCAF,10.615,9.946
SP2-AS1,1.225,1.041
GRIK4,0.0,0.0
ALG1L3P,0.0,0.0
AC103853.1,0.0,0.0
DTX2P1-UPK3BP1-PMS2P11,0.10099999999999999,0.20199999999999999
LINC01152,0.0,0.0
GAPDHP29,0.0,0.0
LINC01607,0.0,0.073
ANKRD9,5.94,6.135
BLK,0.0,0.0
GMPPA,11.001,11.882
RNU6-1191P,0.0,0.0
CCDC74BP1,0.0,0.0
AL356961.1,0.0,0.0
IRAIN,0.8290000000000001,0.171
AP1S1,45.835,49.088
NDST1,16.599,15.022
AC008663.3,0.0,0.0
GABRP,204.56400000000002,185.218
AP003717.3,0.0,0.0
RPLP0P6,140.674,153.109
AL049792.1,0.08800000000000001,0.182
AL031846.2,0.0,0.0
PGC,0.0,0.0
CEP41,1.4140000000000001,1.48
IL2RA,0.0,0.0
CCDC185,0.027000000000000003,0.027999999999999997
TRIM16L,1.011,0.847
RPL37A,119.227,137.965
RF00019,0.0,0.0
FCF1P10,0.0,0.0
H3F3AP4,16.98,19.651
AC087222.1,0.11,0.114
AC000123.1,0.0,0.0
GFPT2,0.047,0.061
AC078883.1,0.6,0.5379999999999999
CDHR1,0.0,0.0
AP001267.3,0.315,0.326
CYP4F27P,0.0,0.0
LINC01689,0.0,0.0
RN7SKP110,0.0,0.0
EDIL3,0.0,0.03
KCNQ1,0.336,0.451
SNORD73A,4.687,4.406000000000001
AL589923.1,0.0,0.0
AC084036.1,1.09,0.677
ELK2BP,0.0,0.0
AL160314.1,0.0,0.0
SZRD1,19.623,19.738
STRN4,19.000999999999998,18.864
ALG3P1,0.0,0.0
LINC00332,0.0,0.0
IP6K1,8.787,8.923
ANXA5,224.597,248.06
EPHX3,0.10800000000000001,0.084
EGFL6,0.0,0.0
GP6,0.102,0.07400000000000001
AL161719.1,0.0,0.149
LINC01396,0.0,0.0
RNU6-152P,0.0,0.0
TVP23CP2,0.35600000000000004,0.276
LINC01393,0.061,0.063
SPTLC2,9.947000000000001,8.577
LUZP6,59.141999999999996,55.177
EIF3IP1,0.057,0.17800000000000002
HNRNPCP7,0.0,0.0
OR1M1,0.0,0.0
FAM47E-STBD1,2.9560000000000004,2.792
AC026624.1,0.0,0.0
C6orf201,0.0,0.017
OR52E5,0.0,0.0
HNRNPA1P57,0.0,0.0
AC126544.2,2.687,1.069
CCT7P1,0.0,0.071
AC087276.3,0.0,0.0
AC107398.2,0.092,0.0
SLC41A3,18.502,18.135
AL133355.1,0.174,0.192
MIR6799,2.408,0.83
AL591806.3,40.671,38.119
BHMG1,0.02,0.0
AC079140.5,0.0,0.0
GJA1,27.961,29.421
RCHY1,1.755,1.527
AL022313.4,0.0,0.0
AP003969.2,0.0,0.0
AL162713.1,0.0,0.0
RN7SL138P,0.0,0.0
ARHGEF4,0.057,0.038
SPAG7,11.692,13.742
AL358178.1,0.27899999999999997,0.14400000000000002
HIST1H2BE,1.157,1.0859999999999999
PIGHP1,0.784,0.10099999999999999
LZTS1-AS1,0.0,0.0
AL022319.1,0.0,0.0
AC091153.2,0.0,0.0
MIR6877,2.596,2.685
SNX15,2.898,2.92
ZNF528,0.0,0.0
TMC4,30.244,26.255
LAT,0.313,0.33
AC023886.1,0.0,0.0
RNU6-817P,0.5329999999999999,1.102
CBX3P9,30.201999999999998,34.348
TMEM209,4.365,4.907
RF00019,0.0,0.0
AC026333.4,0.40700000000000003,0.21100000000000002
FOXCUT,0.024,0.025
ADAM5,0.019,0.0
ZFP91-CNTF,10.850999999999999,9.041
AC010198.1,0.0,0.0
AL603766.1,1.585,1.38
SPINT2,275.316,298.166
RAP2C-AS1,0.266,0.146
KRTDAP,0.0,0.0
ACADSB,0.77,0.769
AC008764.10,0.0,0.0
ZNF252P-AS1,0.377,0.28300000000000003
RN7SL48P,0.0,0.0
RNU6-911P,0.0,0.0
TRAPPC5,4.135,5.079
HYKK,1.0090000000000001,1.024
RNA5SP159,0.0,0.0
RPL10A,393.587,415.57099999999997
FCGR2B,0.0,0.0
AL022323.2,0.0,0.0
PROSER1,4.058,3.728
AL008718.2,0.042,0.044000000000000004
UAP1L1,2.114,2.197
ACVRL1,0.0,0.0
ZNF671,1.364,1.087
CHRM5,0.0,0.0
RN7SL97P,0.0,0.0
RAB23,5.517,5.065
RF00415,0.0,0.0
KCNA6,0.0,0.0
CAP1P2,1.258,1.22
ARID1B,1.1520000000000001,0.927
PTGES3,126.662,128.583
FHP1,0.433,0.326
AC008937.3,0.13,0.067
IGHV3-15,0.0,0.0
KIF4CP,0.0,0.0
E2F3,26.189,23.928
MIR215,0.0,0.0
AC016546.1,0.0,0.0
KIAA0408,0.017,0.034
PABPC1L,8.379,7.585
AC092667.1,0.0,0.0
AC027801.2,0.079,0.08199999999999999
INE2,0.0,0.0
MRPL57P3,0.0,0.0
KLHL20,4.724,4.629
HEXD,3.659,3.318
RSBN1,1.787,1.52
VENTX,0.0,0.0
ARMCX5-GPRASP2,0.82,0.51
PAGE2,0.084,0.0
TANC1,5.141,4.265
CD244,0.0,0.0
NBPF26,0.408,0.27899999999999997
OAS3,29.842,24.65
C16orf89,0.0,0.0
PIWIL2,0.039,0.0
LMF1,0.895,0.9740000000000001
AC007014.1,0.0,0.0
RNU6-670P,0.0,0.0
SERF1A,0.0,0.0
AC099754.1,0.0,0.0
LIN28A,0.0,0.0
ENHO,0.32299999999999995,0.446
AC026765.1,0.0,0.0
KRT18P6,0.0,0.0
LINC02138,0.0,0.0
VHL,11.385,9.748
AL161665.1,0.098,0.102
AGBL4-IT1,0.0,0.111
AC017083.2,0.158,0.08199999999999999
STOX2,0.385,0.287
DCAF13P1,0.25,0.38799999999999996
LINC01588,0.135,0.109
AC145343.1,0.256,0.441
LINC01720,0.0,0.0
RPS3AP54,0.075,0.078
AC019103.1,0.0,0.0
ATP5MGP6,0.0,0.0
LINC02188,0.18,0.284
AC124784.1,0.0,0.0
HMGB3P23,0.0,0.0
AC067945.2,0.0,0.0
AC073261.1,0.0,0.237
AC099654.4,0.0,0.0
ARMCX3-AS1,0.0,0.0
NBL1,17.869,19.829
STK32B,0.01,0.0
RNU6-658P,0.523,1.081
BCAS4,3.236,2.946
STK16,6.239,7.252000000000001
SELENOWP1,0.44,0.0
PMVK,49.141000000000005,56.195
AC011891.1,0.385,0.265
QRSL1P3,0.042,0.0
PLXNB2,35.77,31.820999999999998
ENTR1,10.555,11.883
MIR6851,0.413,0.42700000000000005
MCL1,107.72,102.171
AL035691.1,0.0,0.0
SLC22A11,0.0,0.0
RSF1-IT1,0.08800000000000001,0.18100000000000002
AP000942.1,0.0,0.23
AC091167.1,1.531,1.218
AC111170.3,0.11199999999999999,0.023
RBP4,0.266,0.39299999999999996
AC008850.1,0.0,0.158
AC006213.4,1.286,0.665
EIF2S2P3,2.384,2.408
AC108517.2,0.0,0.0
TIGD1,4.54,4.106
HADHB,24.968000000000004,23.451
AC007688.2,0.0,0.0
ST3GAL4,3.312,3.4960000000000004
SCGB2B3P,0.0,0.0
BLOC1S5-TXNDC5,29.049,28.199
LINC01637,0.405,0.502
ONECUT3,4.082,3.753
AC005740.3,0.0,0.0
RNU6-1137P,0.0,0.0
RPS3AP30,0.0,0.0
AC027309.2,32.309,40.872
AC009518.3,0.0,0.0
ZNRF2P1,3.638,2.8
AC092916.2,0.531,0.0
GCNT1P3,0.0,0.0
GOLGA8Q,0.0,0.0
AC087521.2,0.0,0.0
CPLX3,0.0,0.013999999999999999
PAX9,0.7070000000000001,0.693
SLC39A4,1.453,1.81
AC006262.1,0.0,0.01
TMEM254-AS1,0.159,0.11
CNN3P1,0.0,0.0
RF00017,0.0,0.0
KARSP1,0.0,0.0
LINC02621,0.0,0.081
AL035446.1,0.0,0.0
SRI,25.112,25.105
AC092756.1,0.124,0.128
AC107905.1,0.0,0.0
AC024580.1,2.0540000000000003,1.275
TAS2R31,0.10800000000000001,0.11199999999999999
UCHL3,8.572000000000001,10.389000000000001
SLC15A3,0.366,0.414
IL26,0.0,0.0
LINC01467,0.0,0.0
H2AFY,19.756,20.451
APC,5.033,4.029
VEGFC,0.466,0.701
PCDHB12,1.186,0.769
IQCB1,7.28,6.382999999999999
CCDC33,0.016,0.024
NMNAT2,0.08,0.05
TACR2,0.039,0.1
AP000893.1,0.0,0.0
DLG4,0.897,0.8190000000000001
WAPL,10.462,9.31
ZNRF3,3.6010000000000004,3.502
ZNF500,2.0180000000000002,1.652
CD276,17.176,16.447
AQP8,0.0,0.0
PAGR1,10.600999999999999,11.644
ACTN4P2,0.0,0.0
ASB17,0.0,0.0
CLEC4A,0.094,0.24600000000000002
HIGD1AP4,0.0,0.0
Z83841.1,0.0,0.0
SLC22A8,0.0,0.0
SNHG12,6.232,7.112
LINC01192,0.0,0.037000000000000005
Z99943.1,0.077,0.16
LINCMD1,0.0,0.0
ATP5F1AP10,0.035,0.0
RN7SL715P,0.0,0.0
CYCSP39,3.0469999999999997,2.039
CUL7,11.77,9.902999999999999
AL365181.2,3.5410000000000004,2.3819999999999997
AC005014.2,0.092,0.0
YBX1P8,0.059000000000000004,0.0
MRPS5P3,0.0,0.0
ZNF724,0.5670000000000001,0.397
MIR122HG,0.0,0.0
RNU6-140P,0.0,0.53
AL451165.2,5.316,6.537999999999999
OPRPN,0.0,0.0
LINC01574,0.0,0.0
SPRED1,3.43,2.9419999999999997
MIR34A,0.0,0.0
SERPIND1,0.0,0.0
ATG16L1,8.885,8.127
ZNF652,1.9240000000000002,1.775
UAP1,18.436,19.465999999999998
AC093591.2,0.0,0.015
VAV1,0.064,0.08
TAPT1,3.7119999999999997,3.5810000000000004
FAAP20,1.933,2.319
RNA5SP192,0.0,0.0
AL354694.1,0.285,0.392
AF111169.3,0.0,0.12
LINC02093,0.0,0.18600000000000003
