genes,H1299_polyA_S2-12h-A,H1299_polyA_S2-12h-B
AL133453.1,0.151,0.0
AL512598.1,0.322,1.028
AL450344.3,0.11599999999999999,0.0
SMARCAL1,14.827,15.6
AC011416.3,0.0,0.0
AC099518.3,4.501,5.381
AL031729.1,16.938,15.342
AC018641.1,0.0,0.0
AL121929.2,1.534,0.98
MDH1,24.052,23.781
AC005479.2,0.204,0.0
SLC2A7,0.0,0.0
RANBP3L,0.013000000000000001,0.0
FCGR3B,0.0,0.0
APOBEC3B,0.0,0.0
MTCYBP13,0.0,0.0
LRRC36,0.306,0.268
AC002059.3,0.0,0.0
RNU6-5P,0.0,0.0
LINC02030,0.0,0.0
ART2BP,0.0,0.0
AC245047.4,0.0,0.0
NLRP9,0.0,0.0
HLX,0.722,0.7559999999999999
AC092958.3,0.0,0.0
AC138207.6,0.0,0.0
AC074254.1,0.0,0.0
MIR6502,0.289,0.308
ZNF451-AS1,0.054000000000000006,0.076
AC012186.2,0.27399999999999997,0.29100000000000004
RAD17,6.784,7.138999999999999
APOBEC3H,0.0,0.0
ANKRD62P1,0.0,0.0
RF00019,0.435,0.0
GAA,7.797000000000001,7.84
AC005261.3,0.111,0.16899999999999998
TRAM2,22.625,22.134
SYF2,17.215,17.485
AC120049.1,0.0,0.0
AC006547.1,0.0,0.0
PAM16,7.236000000000001,7.652
PLGLB2,0.039,0.0
AL592295.4,0.0,0.07
AC019131.1,0.071,0.075
ENDOU,0.0,0.0
RNASEH2B,0.975,0.912
COL21A1,0.006,0.0
RNU6-716P,0.0,0.0
AC008163.1,0.0,0.0
NOC3L,16.815,17.722
AC008802.1,0.0,0.059000000000000004
ZNF134,5.597,5.231
HIP1,6.388999999999999,6.385
DQX1,0.198,0.17800000000000002
LINC00840,0.0,0.0
SNORD21,0.46299999999999997,1.476
BLCAP,6.629,6.5889999999999995
CHPF2,17.093,16.829
AL606516.1,0.0,0.0
AL031705.1,0.193,0.0
DNHD1,0.306,0.363
ZFP37,1.155,1.405
TMEM18,4.442,3.804
LINC01726,0.0,0.0
AP003774.1,0.0,0.0
AC090948.2,0.623,0.332
AL590143.1,0.0,0.0
MIR7705,182.72400000000002,198.50599999999997
AC034229.1,0.0,0.0
SPRR2A,0.0,0.0
AC022441.1,0.0,0.0
DGKQ,4.992,4.2219999999999995
AC090673.1,0.484,1.133
RIMS3,0.575,0.638
CTBP2,5.728,5.811
AC097484.2,0.0,0.0
PRSS53,0.57,0.581
OR4X2,0.0,0.0
PRSS37,0.0,0.0
LINC02139,0.0,0.0
ZNRF1,4.507,4.513999999999999
MR1,0.066,0.04
RN7SL378P,0.0,0.157
WDCP,6.064,6.1739999999999995
CD83P1,0.0,0.327
AL035414.1,0.0,0.0
AC010149.2,0.0,0.0
GPRC5D-AS1,4.348,4.407
RN7SKP23,0.0,0.0
KCNH1,0.018000000000000002,0.009000000000000001
AC068397.2,0.0,0.0
ST7-AS2,0.0,0.049
ZNF252P,3.8819999999999997,4.125
AC079684.1,2.313,2.033
MAP3K7CL,2.326,2.1519999999999997
DACT3-AS1,0.0,0.0
AL033527.5,0.0,0.0
INMT-MINDY4,1.328,1.261
AC090510.1,0.165,0.21899999999999997
GEMIN8P4,0.904,0.5770000000000001
AC092295.2,3.157,3.695
RNA5SP195,0.376,0.0
FIBIN,0.0,0.0
YTHDC2,4.002,4.202
AC114977.1,0.0,0.0
RPSAP22,0.0,0.0
LIG4,1.8030000000000002,1.8219999999999998
E2F3P2,0.0,0.033
MIR548O2,0.0,0.0
ASXL1,18.303,18.533
AC096775.1,0.0,0.0
HMGB1P1,2.557,2.352
TTC26,4.967,5.032
ATP2C1,18.278,18.624000000000002
NARF,6.032,5.52
TSIX,0.0,0.0
AC110058.1,0.0,0.0
IDH3G,14.475999999999999,14.437999999999999
AL355499.1,0.0,0.0
PSMD4P1,0.0,0.0
HEXA-AS1,0.08199999999999999,0.105
TGFBR3L,0.9570000000000001,0.925
CFD,3.812,2.908
AL591135.1,0.134,0.237
SYS1,7.853,7.382999999999999
AC110048.1,0.0,0.0
SNRPBP1,0.0,0.0
VPS13B,2.7239999999999998,2.873
AC097639.1,0.9059999999999999,1.014
AP000223.1,0.0,0.168
TXNP1,0.11800000000000001,0.126
PGF,0.33299999999999996,0.34600000000000003
AP001525.1,0.0,0.198
ELOCP18,0.0,0.0
FOXP4,10.573,10.685
BARX1-DT,0.0,0.0
TTLL7-IT1,0.0,0.016
BTF3,153.687,158.091
AC016526.3,0.034,0.036000000000000004
SNRPCP13,0.0,0.24600000000000002
AL158207.2,0.0,0.0
LIPE,5.654,5.472
DCAF10,5.672000000000001,6.372000000000001
PIEZO1P2,0.0,0.0
AC108206.1,0.0,0.0
PET100,7.572,6.466
AC244502.1,0.0,0.013999999999999999
AC023818.1,0.0,0.02
SMIM6,0.0,0.040999999999999995
RP9P,6.011,6.346
PPP5C,10.067,9.597999999999999
SNORD1B,1.046,1.113
ANG,0.389,0.23399999999999999
AC129507.3,0.0,0.0
P2RY1,2.967,3.491
GASK1B,0.11199999999999999,0.08900000000000001
CLOCK,4.582,4.654
LINC02523,0.0,0.0
PIGUP1,1.131,0.741
AC078922.1,0.0,0.0
NHP2,125.29,116.39299999999999
AL161725.1,0.0,0.0
LINC02664,0.0,0.0
ZNF124,1.537,1.5419999999999998
HOXB-AS3,0.7240000000000001,0.782
NF2,15.040999999999999,15.630999999999998
HEATR1,14.783,15.23
HOMER2P1,0.0,0.0
AP005264.1,0.659,0.51
SNHG9,6.7,6.025
AC005696.3,0.145,0.309
RASSF9,0.032,0.09300000000000001
WRB-SH3BGR,5.227,5.265
NDUFA5P11,4.1,4.907
TRMT112P4,0.0,0.0
AP000350.5,0.215,0.22899999999999998
LINC02235,0.327,0.348
MIR200CHG,0.0,0.0
PGAM4,0.115,0.061
CNOT6,9.455,9.974
RN7SKP244,0.0,0.0
CDH8,0.0,0.0
TRERF1,3.0639999999999996,3.072
AC007493.1,0.0,0.0
AC079305.1,0.616,0.843
TMED6,0.127,0.21899999999999997
GOLGA7B,0.013000000000000001,0.027000000000000003
KBTBD2,15.585,15.878
VPS35L,3.55,3.885
TAF7L,0.016,0.034
MOSPD2,2.269,2.241
HCN3,1.876,1.72
AC022167.5,0.0,0.0
PRAP1,0.0,0.0
AC034102.8,0.091,0.0
AP003469.3,0.0,0.0
IGFBP2,0.12,0.079
TSPAN16,0.0,0.0
AC006504.7,0.737,0.7
AC008403.1,0.171,0.157
LEMD2,12.824000000000002,12.099
TRPC4AP,37.067,37.721
AL354733.3,0.789,0.599
AC009704.2,0.0,0.09699999999999999
LINC01080,0.0,0.0
CD40LG,0.0,0.0
RF00017,0.146,0.155
AC079779.1,0.0,0.0
OMA1,3.9539999999999997,3.911
CEP170B,11.475999999999999,11.327
AL109659.2,0.0,0.055999999999999994
CHCHD2P9,0.0,0.0
HES3,0.0,0.0
PPP6R2,8.618,8.461
RPL36AP33,0.0,0.0
HNRNPCP4,2.002,2.546
AL512631.1,0.0,0.0
PPIAP28,0.0,0.0
AL158066.1,0.542,0.563
AL357992.1,0.0,0.0
LINC00336,0.0,0.0
CLPP,42.685,42.751000000000005
AC092120.1,0.265,0.0
AC008649.1,0.0,0.0
AC009120.2,1.246,1.22
MIR23A,1.204,3.4139999999999997
B4GALNT3,0.096,0.157
GAPDHP45,0.0,0.0
CASC11,0.047,0.03
BNC2,0.716,0.7609999999999999
SLC35B2,19.555,19.49
AC005021.1,0.0,0.132
AC020611.2,0.0,0.0
BECN1,7.516,7.76
MIRLET7B,0.175,0.18600000000000003
SAR1AP1,0.8109999999999999,0.941
PDCL,9.342,9.835
BVES-AS1,0.575,0.493
AL365356.4,0.0,0.0
VSIG2,0.03,0.0
AC005546.1,0.45,0.06
PCDHGB7,0.318,0.326
SYT7,0.03,0.039
AC021594.2,0.0,0.0
SCAF4,10.835999999999999,11.568
AC104118.1,0.221,0.38299999999999995
AC010620.2,0.0,0.0
AC099542.1,0.0,0.0
NDUFA2,32.133,28.531
AL022332.1,0.0,0.079
BMS1P7,0.042,0.044000000000000004
AC012213.5,14.753,15.477
MANBA,0.85,0.772
HOXC13,1.193,1.23
AC113385.3,0.11800000000000001,0.063
AC084757.2,0.773,0.303
CT45A11P,0.078,0.0
SNORD36A,28.595,29.783
SLC11A2,5.371,5.0280000000000005
AL133325.1,0.0,0.0
AL353072.1,0.0,0.0
AC005357.2,0.013999999999999999,0.01
FP236383.5,0.0,0.0
TSTA3,19.842,18.777
RDM1P5,0.032,0.067
ETNK1,15.392999999999999,16.154
AL160191.3,0.04,0.064
NOL8,12.012,12.304
AC026356.1,1.166,1.619
TUBB4B,389.281,384.121
TUBA8,0.07200000000000001,0.057999999999999996
AC092447.10,0.0,0.0
AC011270.1,1.357,1.043
AL354824.1,0.0,0.0
RBM43,0.823,0.935
INTS9-AS1,0.0,0.0
RN7SL162P,0.0,0.0
AC099509.1,0.0,0.0
THAP12P8,0.0,0.0
MIR646,0.0,0.0
RPL7,472.292,443.537
RF00611,0.511,0.0
TRAF3IP3,0.0,0.0
AC018630.1,0.0,0.0
AC064807.2,0.033,0.0
SAP130,22.008000000000003,23.009
ADIG,0.0,0.0
TMEM126A,25.254,23.691
RNU6-987P,0.0,0.0
RBM33,7.864,8.093
FANK1,0.247,0.09699999999999999
AC114689.1,0.0,0.0
PRDM10,6.997000000000001,7.557
HOXB1,0.0,0.0
GDF5OS,0.0,0.0
RNU6-130P,0.42700000000000005,1.3619999999999999
RN7SKP74,0.0,0.0
AC122719.1,0.0,0.0
AC138430.1,0.004,0.0
RF00019,0.0,0.0
MZT1P2,0.0,0.0
AMPH,0.048,0.043
SHLD2P1,0.059000000000000004,0.069
RXRB,12.152000000000001,12.857999999999999
RHOA,225.114,218.50400000000002
AC100797.1,0.0,0.14800000000000002
THAP11,18.917,18.623
DBF4P1,3.716,3.905
CHCHD3P3,4.944,3.945
EXOSC5,57.792,52.224
AC007375.2,0.0,0.0
PPIAP84,0.0,0.0
AC093864.1,0.0,0.0
BTAF1,11.773,11.743
AC005220.1,0.149,0.106
ACCSL,0.0,0.0
RP1L1,0.025,0.016
TMA16P1,0.0,0.0
RF02156,1.143,0.6759999999999999
ARL8B,11.806,11.956
COX6B1P6,0.0,0.0
RF00554,0.0,0.0
CR392039.4,0.614,0.28
GAB1,0.569,0.5870000000000001
MTSS1,0.023,0.036000000000000004
AC104532.1,0.152,0.322
NEMP2,3.448,3.611
AC022613.1,2.6180000000000003,2.9560000000000004
HOTAIRM1,0.9690000000000001,1.031
SOX9-AS1,0.053,0.048
HELZ2,2.582,2.802
EXTL3,4.062,4.096
LINC00561,0.0,0.0
GIHCG,18.155,17.569000000000003
AL355076.2,0.0,0.0
LINC02122,0.0,0.0
PLEK2,20.419,18.416
U91328.1,0.777,0.657
SPINK1,0.0,0.0
AC098484.1,0.091,0.0
NTM-AS1,0.0,0.0
HUS1,1.625,1.819
AC245140.1,0.129,0.0
SLC30A2,0.0,0.0
AC018765.1,0.0,0.0
AC008750.8,27.357,25.754
OR2T12,0.0,0.008
AC092821.2,0.0,0.023
AL078605.1,0.08800000000000001,0.0
AF107885.1,0.0,0.0
AL121760.1,0.0,0.0
AC007163.1,0.2,0.0
RNA5SP110,0.0,0.0
SRPK3,0.0,0.0
AC111152.2,0.0,0.0
RN7SL846P,0.0,0.0
AL353813.1,0.087,0.185
CEACAM16,0.026000000000000002,0.055
RNU6-748P,0.0,0.43700000000000006
TDG,6.396,6.374
UBL3,2.947,2.656
AP001442.1,0.0,0.0
AIRE,0.0,0.0
LRRTM4,0.0,0.0
AL732414.1,0.997,1.061
SNORD116-2,0.0,0.0
ZNF2,2.98,2.738
AC245100.6,0.0,0.0
SHISA5,29.087,28.119
BPTFP1,0.9229999999999999,0.491
ATOX1,9.663,9.576
AC026348.1,0.0,0.0
COX19,4.188,4.327
LINC02280,0.0,0.025
EEF1A1P11,0.9179999999999999,1.212
SENCR,0.305,0.252
SLC35G6,0.026000000000000002,0.027999999999999997
LINC02031,0.0,0.0
ARL10,0.035,0.040999999999999995
PPIL1,54.233999999999995,54.318000000000005
MAPKAPK3,25.56,25.175
MRPS36,12.234000000000002,11.665999999999999
FGF7,0.006999999999999999,0.0
BFSP1,3.65,3.565
LINC01933,0.012,0.0
AC138894.1,4.518,4.435
FANCI,15.165999999999999,15.888
SETD6P1,0.0,0.0
DAG1,19.539,19.12
EI24P2,0.449,0.9129999999999999
SLC13A2,0.0,0.0
AC025518.1,0.0,0.0
AP001453.5,11.091,10.802
GRIK3,0.0,0.0
MTCYBP32,0.0,0.0
AC096533.1,1.12,0.662
CNNM3,8.503,8.315
EXTL3-AS1,0.083,0.14300000000000002
AC091980.1,0.0,0.0
RF02038,0.0,0.0
AXIN1,7.067,7.419
LXN,0.03,0.032
AC016687.2,0.0,0.0
CNTLN,2.2880000000000003,2.565
AC005252.4,0.0,0.0
AC068880.4,0.0,0.0
AL390726.2,2.36,2.545
AC084759.3,0.0,0.0
MIR618,0.0,0.0
HMGB1P9,0.0,0.0
CELF1,12.37,12.217
NUP155,16.004,16.387999999999998
AC090061.1,0.278,0.39399999999999996
CHIAP2,0.0,0.0
FOSL1,257.203,259.175
CSMD2,0.10400000000000001,0.111
PRKD1,0.93,0.8690000000000001
VSTM2L,0.225,0.07200000000000001
LAMTOR5,20.464000000000002,18.307000000000002
CEP170,13.639000000000001,14.947000000000001
AC022497.1,0.0,0.0
AC026771.1,0.0,0.113
ENPP7P8,0.0,0.0
LINC01962,0.0,0.0
LINC01811,0.0,0.0
CHAF1A,29.755,29.468000000000004
AC073167.1,0.0,0.0
RNU6-375P,0.0,0.0
LINC02120,0.0,0.0
AC097532.2,0.052000000000000005,0.111
AC026461.4,0.0,0.0
L1TD1,0.0,0.0
FYB1,0.01,0.032
STON1-GTF2A1L,0.02,0.065
RPS26P30,0.0,0.0
PDZD8,6.065,6.216
ANKRD34C,0.0,0.0
AC125421.1,0.0,0.0
KCNH7,0.19399999999999998,0.235
LINC02556,0.0,0.0
AC113378.1,0.0,0.0
AC090109.1,0.0,0.0
KCNH4,0.302,0.284
TTC19,8.874,8.966000000000001
AC104389.5,0.0,0.0
OR10A6,0.0,0.0
ZNF761,2.6639999999999997,2.396
AC026316.4,0.0,0.0
AC001226.1,0.245,0.17300000000000001
AL356124.1,0.0,0.0
AC073136.1,1.7069999999999999,1.54
NOTCH3,0.276,0.23399999999999999
PPP1R2B,0.397,0.446
AC080080.2,0.0,0.0
AL033381.1,0.0,0.0
RPL21P136,0.0,0.0
AC007952.4,0.138,0.147
SKIL,6.24,6.369
RF00019,0.0,0.0
SNORA11C,0.0,0.0
F8A1,1.1540000000000001,1.119
GTF2IP6,0.0,0.0
RN7SL573P,0.0,0.0
RELB,53.00899999999999,51.747
ZNF197,3.897,4.003
AC017002.4,0.0,0.0
C1RL-AS1,0.245,0.17600000000000002
L34079.1,22.588,19.63
CASR,0.0,0.0
EMP3,47.74,46.926
AC090246.1,0.10300000000000001,0.22
TRIM29,0.0,0.0
OR2T6,0.0,0.0
ZNHIT1P1,0.0,0.0
PYGB,63.04,62.621
SNTA1,7.806,8.065
AC092134.1,0.055,0.0
MCMDC2,0.768,0.648
LCN15,0.0,0.0
STIL,12.899000000000001,13.935
MIR4758,1.547,1.317
HSPB6,0.35700000000000004,0.488
RN7SL34P,0.0,0.0
RPL36P20,0.0,0.0
DDX17,34.097,35.058
BX005019.1,0.049,0.052000000000000005
GAGE10,1.797,0.898
TTLL4,11.296,11.174000000000001
AL109804.1,3.05,3.8960000000000004
CCDC69,0.044000000000000004,0.047
LINC00160,0.0,0.0
MTCYBP3,0.0,0.0
AL121950.1,0.0,0.0
DHFRP1,8.255,7.528
AC108064.1,0.0,0.0
TUBBP5,0.016,0.05
LINC01545,0.083,0.35200000000000004
MANEAL,8.256,8.567
RPL21P127,0.0,0.0
AL157392.3,0.40299999999999997,0.40299999999999997
HPN-AS1,0.0,0.0
AC005476.1,0.332,0.47100000000000003
AP001331.1,0.0,0.0
PRDX6,76.73,73.866
HTT,11.386,11.2
MTND3P6,0.0,0.0
PTPN4,1.341,1.536
PSMB7,226.31799999999998,217.408
RN7SL370P,0.0,0.0
MROH1,2.306,2.033
AL133320.1,0.0,0.0
POC1B-AS1,0.257,0.215
RPS26P41,0.0,0.0
ZNF20,1.355,1.258
RNU6-142P,0.0,0.0
MLKL,3.497,3.22
C11orf49,2.009,1.83
AC073575.2,0.42100000000000004,0.22399999999999998
AC211469.2,0.0,0.0
AC234781.2,1.5030000000000001,1.2229999999999999
RPS2P52,0.0,0.057
AIMP1,21.96,21.046
SLK,15.817,16.555
AL606760.3,0.0,0.013000000000000001
AL391095.1,0.175,0.14
TTC39A-AS1,0.0,0.0
ZNF300,11.895999999999999,12.571
PTPRM,0.027000000000000003,0.019
PHF14,9.033,9.414
GLT8D2,0.14800000000000002,0.14300000000000002
KBTBD7,0.91,0.889
GOLGA8A,5.007,4.9910000000000005
SMIM11B,0.0,0.0
PLP2,103.306,108.905
IL22RA2,0.0,0.0
AC021127.1,0.311,0.165
LINC02577,1.626,1.675
MIR3131,0.0,0.0
RF00494,0.0,0.0
MRPS24,19.332,17.447
UGT1A8,0.002,0.022000000000000002
LMF2,11.055,11.044
AL035409.1,0.0,0.094
CCL7,0.0,0.0
CAVIN2,0.648,0.5820000000000001
AC129492.7,0.0,0.0
NR1H3,1.6380000000000001,1.485
LRRFIP2,6.117999999999999,6.487
RF00019,0.0,0.0
TYW5,1.494,1.5659999999999998
RSRC2,13.181,13.42
RN7SL220P,0.293,0.0
RPL23AP65,0.282,0.4
EP300,4.916,5.067
AL139254.2,0.0,0.0
AC005863.1,0.0,0.0
AP000919.1,1.9340000000000002,2.197
AC096564.2,0.013999999999999999,0.0
LINC00376,0.0,0.0
AP000442.2,0.34700000000000003,0.062
AL353726.1,0.132,0.281
ACSBG1,0.038,0.011000000000000001
SLC43A3,0.0,0.0
AC107308.1,9.636000000000001,9.786
AACS,1.86,1.909
AL137074.1,0.0,0.0
LRRC37A2,0.27,0.235
RPS4XP3,30.432,31.585
SLC35C1,3.385,3.228
GATAD2B,4.512,5.0169999999999995
LRRC3C,0.0,0.0
RASGRP2,0.087,0.046
RNU6-783P,0.0,0.0
AC090578.1,0.04,0.051
PAGE2B,44.38,40.116
STK17A,7.269,7.47
RF00019,0.0,0.0
ARMCX5,2.188,1.923
CNPY4,3.7110000000000003,4.368
Z83840.1,2.7110000000000003,1.35
PIN4P1,2.7739999999999996,2.952
AL645922.1,0.027000000000000003,0.028999999999999998
SIAH2-AS1,0.1,0.0
C14orf177,0.0,0.0
AC006064.6,54.809,55.638000000000005
OSBPL9P2,0.179,0.152
HECA,5.192,5.3660000000000005
AL137058.2,1.42,1.5819999999999999
EIF4A1P12,0.0,0.0
AP002380.1,0.0,0.0
TTC6,0.0,0.034
SPATA3,0.0,0.0
MRPL3,82.84200000000001,87.98299999999999
PRDM16,0.0,0.005
SLC25A31,0.0,0.026000000000000002
SAMD15,2.033,1.805
HMGA1P3,0.271,0.866
ZNF382,1.46,1.392
AC103591.1,0.237,0.6729999999999999
AL356800.1,0.0,0.0
AP006245.2,0.0,0.0
HK2P1,0.6579999999999999,0.444
AC106820.2,0.0,0.028999999999999998
AC099489.1,0.04,0.019
RPS8,248.963,250.08900000000003
UBE2R2-AS1,0.0,0.0
LINC01664,0.0,0.0
INPP4B,3.307,3.548
ABCC4,5.5920000000000005,5.542999999999999
BNIP3P1,1.719,1.9469999999999998
SNORD116-19,0.0,0.508
GABRE,0.626,0.657
DLX6,2.6660000000000004,2.6189999999999998
LINC01792,0.0,0.0
AC016526.4,0.0,0.0
AC006238.2,0.0,0.0
AC124798.1,2.363,2.416
MIR3651,0.488,0.779
PROSER3,7.814,7.523
MIR6499,0.0,0.0
RNU6-379P,0.0,0.0
PAK1IP1,69.512,73.771
MIR3648-1,0.0,0.0
AHDC1,4.269,4.4910000000000005
LINC00410,0.0,0.0
NOX1,0.0,0.0
AC090771.1,0.054000000000000006,0.26
LINC01444,0.526,0.525
AC131532.1,0.254,0.36
AC090058.1,0.20199999999999999,0.215
CDK20,2.1180000000000003,1.7469999999999999
OGA,24.101999999999997,24.865
AP001107.7,0.0,0.172
GZMA,0.0,0.0
HMGCL,3.3110000000000004,3.2569999999999997
HNRNPA3P5,4.3260000000000005,6.006
SEPHS2,44.308,43.071999999999996
XIST,0.0,0.0
LINC01748,0.13699999999999998,0.11900000000000001
RETREG3,3.28,3.326
TM4SF1-AS1,1.3219999999999998,1.456
DAGLA,0.326,0.484
AC090116.1,0.0,0.0
RGPD1,0.0,0.0
POC1B,2.325,2.577
PODXL2,18.73,18.079
MIR3960,1.85,1.629
AC092042.1,0.0,0.0
P2RY4,0.027999999999999997,0.028999999999999998
CASC15,0.0,0.0
LINC00349,0.0,0.0
HIST3H2A,3.0439999999999996,2.246
RFWD3,48.24100000000001,49.16
MYL7,0.0,0.0
AC145285.4,0.0,0.0
AC084855.2,0.0,0.0
MRPS31P2,0.0,0.0
ZHX2,0.474,0.483
GAPDHP56,0.0,0.0
FAM84A,0.095,0.08900000000000001
ZNF511,8.275,7.547000000000001
NCK1-DT,1.568,1.423
RNU4-29P,0.253,0.0
IFNA8,0.0,0.0
MIR5004,0.616,1.092
KCNQ1OT1,0.043,0.064
ZNF285,0.662,0.841
RPL3P11,0.0,0.0
GOLGA1,8.166,8.584
LENG8,15.978,15.547
AL512624.1,0.0,0.0
MUC20P1,0.0,0.0
OR5B21,0.0,0.0
MIR6830,0.314,0.6679999999999999
AC016598.1,0.0,0.0
FAM207A,28.156999999999996,29.289
RN7SL689P,0.888,0.787
OR2W6P,0.0,0.1
USP1,40.38,42.731
HNRNPA1P64,0.048,0.10099999999999999
LDHAL6B,0.0,0.0
LINC00861,0.016,0.017
HLCS,2.975,2.531
AP001972.4,0.0,0.0
SLPI,0.0,0.0
LINC02277,0.0,0.0
MTND3P5,0.0,0.0
RNU6-304P,0.0,0.0
TCF4,1.821,1.974
TDRD9,23.439,23.94
AC092145.1,0.0,0.0
AC009884.1,0.0,0.0
RF00017,0.0,0.0
AKAP1,19.397000000000002,19.035
HOMEZ,1.04,0.993
RPS5P7,0.0,0.0
LINC02575,2.747,2.153
ARMC4P1,0.0,0.0
CCDC144NL,0.0,0.0
ADAMTSL4-AS1,0.05,0.045
STXBP6,0.0,0.012
NUDT6,0.7,0.78
CES1P1,0.006999999999999999,0.0
AL807752.2,0.0,0.0
SNX24,9.639,9.744
MIR3665,0.0,0.0
AGBL5,11.854000000000001,11.345999999999998
AP2A2,9.11,8.988999999999999
AL162311.2,3.347,3.165
SPARC,0.10400000000000001,0.141
NDFIP2-AS1,0.0,0.0
HHATL-AS1,0.0,0.0
LASP1,26.336,26.546
AC010463.3,0.264,0.281
GALR1,0.009000000000000001,0.0
CRYGN,0.013999999999999999,0.03
AC008147.3,0.0,0.0
SNORA70I,0.0,0.0
RF00191,0.0,0.0
AL162377.1,0.285,0.284
MEIS3P1,1.835,1.903
AC008655.1,0.0,0.0
MTND5P28,0.0,0.0
DDX55P1,0.062,0.033
AC024681.1,0.18,0.28800000000000003
CACTIN-AS1,0.207,0.073
PRRC2C,30.646,32.521
LINC00636,0.0,0.0
SDK1,0.0,0.0
AC068987.5,0.08900000000000001,0.047
RPS2P45,0.0,0.02
AL162417.1,3.2969999999999997,3.653
IRF5,0.087,0.124
AC096760.1,0.0,0.0
NR5A2,0.035,0.012
ZXDA,0.363,0.39799999999999996
AC253536.3,0.63,0.503
SWSAP1,1.722,1.555
AK4P1,1.439,1.252
AC068831.1,0.047,0.075
TMEM218,3.46,2.957
INCENP,24.736,25.897
AL731892.1,0.0,0.0
GPSM3,0.5870000000000001,0.9309999999999999
ASAH2B,0.584,0.716
ZFR2,0.303,0.244
RNU2-24P,0.0,0.0
AC008897.3,0.0,0.0
RN7SL288P,0.0,0.0
TMEM179B,7.5089999999999995,7.337000000000001
AC074029.1,0.0,0.0
CATSPER1,0.311,0.313
AL162497.1,0.0,0.0
RF00017,0.0,0.0
RPL7P44,0.059000000000000004,0.0
RNY1P13,0.0,0.0
CFAP221,0.013999999999999999,0.015
CTXN1,27.284000000000002,24.945999999999998
FAM205BP,0.0,0.0
GAS2L1P2,0.0,0.0
GLYCTK-AS1,0.032,0.0
CDK5P1,0.1,0.16
KRT8P43,0.0,0.032
SIKE1,7.2170000000000005,7.607
AL731566.1,0.0,0.0
AC119396.1,0.0,0.0
AC007191.1,0.9390000000000001,0.7959999999999999
AC008670.1,0.0,1.264
AC023906.2,0.095,0.0
AC092834.1,0.0,0.0
AC002310.5,4.999,4.2330000000000005
AC092718.3,2.04,1.7009999999999998
ROR1,2.459,2.359
CD300E,0.0,0.0
MIR222HG,4.221,3.4419999999999997
TAP1,15.411,14.703
CYP3A7,0.0,0.0
AC117382.1,4.455,3.779
RF00017,0.0,0.0
TAF5,7.794,7.733
SPDYE10P,0.0,0.0
AC004817.3,0.0,0.0
AXL,140.137,142.976
SERPINB9,4.726,4.559
AL136040.1,1.011,0.91
MIR3162,0.0,0.0
Z95327.2,0.0,0.0
AC022031.1,0.0,0.018000000000000002
CTBP1-AS,0.045,0.048
RAB3GAP2,3.227,3.417
AC011446.2,0.6970000000000001,0.395
RNF146,9.045,8.49
AL356535.1,1.656,1.2919999999999998
PLPP7,0.162,0.172
AC137932.2,1.357,2.028
RRAGB,2.984,3.1910000000000003
IRS1,3.435,3.5039999999999996
TMOD3,7.44,7.801
AC233699.1,0.301,0.28
SNRPCP5,0.0,0.0
RHOB,13.062000000000001,12.556
AL357140.4,0.0,0.0
AC004129.2,0.0,0.0
ABCF2P2,0.0,0.0
GGA1,6.544,6.455
AC105339.4,1.797,1.617
AC107398.3,0.0,0.027000000000000003
MROH3P,0.0,0.0
FBRS,24.11,24.816
ASB8,6.926,6.7860000000000005
RPSAP70,0.17800000000000002,0.054000000000000006
AL450326.1,3.2960000000000003,3.8139999999999996
AC095030.1,0.0,0.0
AL139089.1,0.7659999999999999,0.527
PHOSPHO1,0.09300000000000001,0.02
LINC01585,0.0,0.0
AL109920.1,0.0,0.0
AC245517.1,0.0,0.0
AC008543.4,0.0,0.0
TK2,2.026,1.885
AP003068.1,0.0,0.086
AC044860.3,0.0,0.0
TTC22,0.0,0.0
AC009948.2,0.293,0.26
RPL36AP51,0.0,0.0
ELP4,0.33399999999999996,0.319
AP003392.13,57.64,47.433
AL162511.1,0.0,0.0
SNORA55,3.255,2.424
Z84488.2,4.73,4.794
AC112495.1,0.0,0.0
MANEA-DT,0.271,0.14400000000000002
RNA5SP463,0.0,0.0
PNMA8A,21.759,22.391
LINC00907,0.004,0.005
AP003354.1,0.08199999999999999,0.0
LDHAP2,0.625,1.234
BEAN1-AS1,0.0,0.0
PPIAP8,0.0,0.0
DCST1,0.021,0.0
PRUNE2,0.488,0.452
AL137918.1,0.069,0.0
PNRC2,31.826,31.712
AC120024.1,0.0,0.047
AC006450.2,0.0,0.0
DHCR24-DT,0.402,0.45799999999999996
SCOC,5.355,5.371
PHBP8,0.121,0.0
RF00019,0.0,0.0
AC002377.1,0.0,0.0
AXDND1,0.028999999999999998,0.015
AC073834.1,0.0,0.0
S100A10,130.666,126.637
AC025946.1,0.0,0.0
AL157384.1,0.018000000000000002,0.0
C9orf85,2.58,2.35
FAM86B3P,1.056,1.056
CCNDBP1,3.622,4.064
AC122714.2,0.0,0.0
RN7SKP243,0.0,0.0
AL359551.1,0.0,0.0
VPS37A,5.596,5.763999999999999
AC097625.2,0.078,0.128
AL391244.1,0.0,0.0
CSPG4P11,0.0,0.0
CCDC73,0.033,0.024
RN7SL508P,0.0,0.0
AL731532.1,0.0,0.0
CFAP58-DT,0.276,0.0
AC144522.1,0.0,0.0
