"","SYMBOL","GENEID","len"
"4911","ACRBP","ENSG00000111644",2816
"4912","ING4","ENSG00000111653",2709
"4913","ZNF384","ENSG00000126746",5181
"4914","PIANP","ENSG00000139200",3266
"4915","COPS7A","ENSG00000111652",2840
"4916","MLF2","ENSG00000089693",3781
"4917","PTMS","ENSG00000159335",1515
"4918","LAG3","ENSG00000089692",3056
"4919","CD4","ENSG00000010610",4557
"4920","GPR162","ENSG00000250510",3216
"4921","GNB3","ENSG00000111664",3437
"4922","CDCA3","ENSG00000111665",5653
"4923","USP5","ENSG00000111667",3738
"4924","TPI1","ENSG00000111669",2700
"4925","SPSB2","ENSG00000111671",2452
"4926","DSTNP2","ENSG00000248593",1105
"4927","LRRC23","ENSG00000010626",3052
"4928","ENO2","ENSG00000111674",4281
"4929","ATN1","ENSG00000111676",5116
"4930","C12orf57","ENSG00000111678",1806
"4931","PTPN6","ENSG00000111679",5009
"4932","MIR200C","ENSG00000207713",68
"4933","MIR141","ENSG00000207708",95
"4934","PHB2","ENSG00000215021",2427
"4935","SCARNA12","ENSG00000238795",270
"4936","EMG1","ENSG00000126749",6243
"4937","LPCAT3","ENSG00000111684",4693
"4938","C1S","ENSG00000182326",6462
"4940","C1R","ENSG00000159403",5803
"4941","C1RL","ENSG00000139178",4979
"4942","C1RL-AS1","ENSG00000205885",6094
"4943","RBP5","ENSG00000139194",3027
"4944","CLSTN3","ENSG00000139182",6730
"4945","PEX5","ENSG00000139197",5488
"4946","ACSM4","ENSG00000215009",2477
"4947","CD163L1","ENSG00000177675",5690
"4948","CD163","ENSG00000177575",5813
"4949","APOBEC1","ENSG00000111701",894
"4950","GDF3","ENSG00000184344",1236
"4951","DPPA3","ENSG00000187569",1100
"4952","CLEC4C","ENSG00000198178",1551
"4953","NANOGNB","ENSG00000205857",996
"4954","NANOG","ENSG00000111704",5392
"4955","SLC2A14","ENSG00000173262",5575
"4956","SLC2A3","ENSG00000059804",6071
"4957","FOXJ2","ENSG00000065970",6297
"4958","C3AR1","ENSG00000171860",3491
"4959","NECAP1","ENSG00000089818",8785
"4960","CLEC4A","ENSG00000111729",1281
"4961","POU5F1P3","ENSG00000235602",1078
"4962","ZNF705A","ENSG00000196946",3628
"4963","FAM66C","ENSG00000226711",4716
"4964","FAM90A1","ENSG00000171847",2538
"4965","FAM86FP","ENSG00000164845",994
"4966","CLEC6A","ENSG00000205846",1646
"4967","CLEC4D","ENSG00000166527",2050
"4968","CLEC4E","ENSG00000166523",2364
"4969","AICDA","ENSG00000111732",3107
"4971","MFAP5","ENSG00000197614",3889
"4972","RIMKLB","ENSG00000166532",8597
"4973","A2ML1","ENSG00000166535",7156
"4974","PHC1","ENSG00000111752",6134
"4975","M6PR","ENSG00000003056",3585
"4976","KLRG1","ENSG00000139187",2593
"4977","LINC00612","ENSG00000214851",2213
"4978","A2M-AS1","ENSG00000245105",2948
"4979","A2M","ENSG00000175899",6384
"4980","PZP","ENSG00000126838",6252
"4981","A2MP1","ENSG00000256069",4657
"4982","DDX12P","ENSG00000214826",2947
"4983","KLRB1","ENSG00000111796",1478
"4984","CLEC2D","ENSG00000069493",6955
"4985","CLECL1","ENSG00000184293",1721
"4986","CD69","ENSG00000110848",2832
"4987","KLRF1","ENSG00000150045",1260
"4988","CLEC2B","ENSG00000110852",2638
"4989","KLRF2","ENSG00000256797",731
"4990","CLEC2A","ENSG00000188393",1209
"4991","CLEC12A","ENSG00000172322",3256
"4992","CLEC1B","ENSG00000165682",3670
"4993","CLEC12B","ENSG00000256660",3844
"4994","CLEC9A","ENSG00000197992",2857
"4995","CLEC1A","ENSG00000150048",3169
"4996","CLEC7A","ENSG00000172243",4190
"4998","OLR1","ENSG00000173391",3057
"4999","TMEM52B","ENSG00000165685",3489
"5000","GABARAPL1","ENSG00000139112",4053
"5001","KLRD1","ENSG00000134539",17412
"5002","KLRK1","ENSG00000213809",3044
"5003","KLRC4-KLRK1","ENSG00000255819",2592
"5004","KLRC4","ENSG00000183542",930
"5005","KLRC3","ENSG00000205810",1148
"5006","KLRC2","ENSG00000205809",1499
"5007","KLRC1","ENSG00000134545",2698
"5008","KLRAP1","ENSG00000256667",2457
"5009","MAGOHB","ENSG00000111196",4839
"5010","STYK1","ENSG00000060140",3440
"5011","TAS2R7","ENSG00000121377",1096
"5012","TAS2R7","ENSG00000273326",1096
"5013","TAS2R7","ENSG00000274327",1096
"5014","TAS2R8","ENSG00000121314",1243
"5015","TAS2R8","ENSG00000272712",1243
"5016","TAS2R8","ENSG00000277316",1243
"5017","TAS2R9","ENSG00000121381",1075
"5018","TAS2R9","ENSG00000273086",1032
"5019","TAS2R9","ENSG00000273713",1032
"5020","TAS2R10","ENSG00000121318",1042
"5021","TAS2R10","ENSG00000272805",1042
"5022","TAS2R10","ENSG00000277238",1042
"5023","PRH1-PRR4","ENSG00000275778",1620
"5024","PRR4","ENSG00000111215",1310
"5025","PRR4","ENSG00000263247",4697
"5026","PRR4","ENSG00000277454",1618
"5027","PRH1","ENSG00000231887",3144
"5028","TAS2R13","ENSG00000212128",1637
"5029","TAS2R13","ENSG00000273457",1637
"5030","TAS2R13","ENSG00000277254",1637
"5031","PRH2","ENSG00000134551",3261
"5032","PRH2","ENSG00000272803",757
"5033","PRH2","ENSG00000275679",757
"5034","TAS2R14","ENSG00000212127",2348
"5035","TAS2R14","ENSG00000261984",2350
"5036","TAS2R14","ENSG00000276541",2351
"5037","TAS2R50","ENSG00000212126",1000
"5038","TAS2R50","ENSG00000273431",1000
"5039","TAS2R50","ENSG00000276167",1000
"5040","TAS2R20","ENSG00000255837",1381
"5041","TAS2R20","ENSG00000273092",1381
"5042","TAS2R19","ENSG00000212124",1002
"5043","TAS2R19","ENSG00000263028",1002
"5044","TAS2R31","ENSG00000256436",1021
"5045","TAS2R31","ENSG00000263097",1021
"5046","TAS2R46","ENSG00000226761",930
"5047","TAS2R46","ENSG00000262525",930
"5048","TAS2R43","ENSG00000255374",1027
"5049","TAS2R43","ENSG00000262612",1027
"5050","TAS2R30","ENSG00000256188",1687
"5051","TAS2R30","ENSG00000262111",1687
"5052","TAS2R42","ENSG00000186136",945
"5053","TAS2R42","ENSG00000273505",945
"5054","PRB3","ENSG00000197870",1386
"5055","PRB3","ENSG00000275624",1386
"5056","PRB4","ENSG00000230657",919
"5057","PRB4","ENSG00000274839",916
"5058","PRB1","ENSG00000251655",1311
"5059","PRB1","ENSG00000275517",1985
"5060","PRB2","ENSG00000121335",1795
"5061","ETV6","ENSG00000139083",7230
"5063","BCL2L14","ENSG00000121380",5112
"5064","BCL2L14","ENSG00000281449",5112
"5065","LRP6","ENSG00000070018",10369
"5066","LRP6","ENSG00000281324",10369
"5067","MANSC1","ENSG00000111261",5716
"5068","MANSC1","ENSG00000281818",5716
"5069","LOH12CR2","ENSG00000205791",1540
"5070","LOH12CR2","ENSG00000281234",1540
"5071","LOH12CR1","ENSG00000165714",6522
"5072","LOH12CR1","ENSG00000280689",6522
"5073","DUSP16","ENSG00000111266",7132
"5074","DUSP16","ENSG00000280962",7132
"5075","CREBL2","ENSG00000111269",3922
"5076","GPR19","ENSG00000183150",2624
"5077","CDKN1B","ENSG00000111276",2565
"5078","APOLD1","ENSG00000178878",7243
"5079","MIR613","ENSG00000207983",95
"5080","DDX47","ENSG00000213782",5040
"5081","RPL13AP20","ENSG00000234498",609
"5082","GPRC5A","ENSG00000013588",8440
"5084","GPRC5D","ENSG00000111291",1124
"5085","HEBP1","ENSG00000013583",3428
"5086","HTR7P1","ENSG00000183935",4411
"5087","KIAA1467","ENSG00000084444",6710
"5088","GSG1","ENSG00000111305",3033
"5089","EMP1","ENSG00000134531",7833
"5090","GRIN2B","ENSG00000273079",30941
"5091","ATF7IP","ENSG00000171681",13189
"5092","PLBD1","ENSG00000121316",2375
"5093","GUCY2C","ENSG00000070019",4191
"5094","HIST4H4","ENSG00000197837",2578
"5095","H2AFJ","ENSG00000246705",3356
"5096","WBP11","ENSG00000084463",5258
"5097","C12orf60","ENSG00000182993",4518
"5098","ART4","ENSG00000111339",5245
"5099","MGP","ENSG00000111341",2887
"5100","ERP27","ENSG00000139055",1877
"5101","ARHGDIB","ENSG00000111348",2042
"5102","PDE6H","ENSG00000139053",727
"5103","RERG","ENSG00000134533",4157
"5104","PTPRO","ENSG00000151490",8340
"5105","EPS8","ENSG00000151491",8540
"5106","STRAP","ENSG00000023734",2215
"5107","DERA","ENSG00000023697",2813
"5108","SLC15A5","ENSG00000188991",2923
"5109","MGST1","ENSG00000008394",7441
"5110","LMO3","ENSG00000048540",10002
"5111","RERGL","ENSG00000111404",1549
"5112","PIK3C2G","ENSG00000139144",5947
"5113","PLCZ1","ENSG00000139151",3431
"5114","CAPZA3","ENSG00000177938",1070
"5115","PLEKHA5","ENSG00000052126",12558
"5116","AEBP2","ENSG00000139154",6768
"5117","PDE3A","ENSG00000172572",8398
"5118","SLCO1C1","ENSG00000139155",4860
"5119","SLCO1B3","ENSG00000111700",3542
"5120","SLCO1B7","ENSG00000205754",2822
"5121","SLCO1B1","ENSG00000134538",2787
"5122","SLCO1A2","ENSG00000084453",11520
"5123","IAPP","ENSG00000121351",2151
"5124","PYROXD1","ENSG00000121350",5723
"5125","RECQL","ENSG00000004700",3779
"5126","GOLT1B","ENSG00000111711",3789
"5127","GYS2","ENSG00000111713",3214
"5128","LDHB","ENSG00000111716",2983
"5129","KCNJ8","ENSG00000121361",2511
"5130","ABCC9","ENSG00000069431",11616
"5132","CMAS","ENSG00000111726",1974
"5133","ST8SIA1","ENSG00000111728",14483
"5134","C2CD5","ENSG00000111731",6759
"5135","ETNK1","ENSG00000139163",13301
"5136","SOX5","ENSG00000134532",11062
"5137","MIR920","ENSG00000216192",75
"5138","LINC00477","ENSG00000197503",1710
"5139","BCAT1","ENSG00000060982",11415
"5140","C12orf77","ENSG00000226397",2683
"5141","LRMP","ENSG00000118308",6610
"5142","CASC1","ENSG00000118307",3083
"5143","LYRM5","ENSG00000205707",2474
"5144","KRAS","ENSG00000133703",6845
"5145","RASSF8","ENSG00000123094",7619
"5146","BHLHE41","ENSG00000123095",3854
"5147","SSPN","ENSG00000123096",6821
"5149","ITPR2","ENSG00000123104",13909
"5150","ASUN","ENSG00000064102",3059
"5151","FGFR1OP2","ENSG00000111790",5884
"5152","TM7SF3","ENSG00000064115",5504
"5153","MED21","ENSG00000152944",3632
"5154","C12orf71","ENSG00000214700",957
"5155","STK38L","ENSG00000211455",6863
"5156","ARNTL2","ENSG00000029153",6983
"5157","PPFIBP1","ENSG00000110841",11690
"5158","REP15","ENSG00000174236",1150
"5159","MRPS35","ENSG00000061794",1930
"5160","MANSC4","ENSG00000205693",1023
"5161","KLHL42","ENSG00000087448",7594
"5162","PTHLH","ENSG00000087494",3405
"5163","CCDC91","ENSG00000123106",7535
"5164","FAR2","ENSG00000064763",5411
"5165","ERGIC2","ENSG00000087502",5826
"5166","OVCH1","ENSG00000187950",3958
"5167","TMTC1","ENSG00000133687",14681
"5168","IPO8","ENSG00000133704",6809
"5169","CAPRIN2","ENSG00000110888",8392
"5170","TSPAN11","ENSG00000110900",7116
"5171","DDX11-AS1","ENSG00000245614",3910
"5172","DDX11","ENSG00000013573",8367
"5173","FAM60A","ENSG00000139146",5575
"5174","FAM60A","ENSG00000276371",5748
"5175","FLJ13224","ENSG00000177340",1514
"5176","DENND5B","ENSG00000170456",11346
"5177","DENND5B-AS1","ENSG00000255867",1308
"5178","METTL20","ENSG00000139160",6868
"5179","AMN1","ENSG00000151743",3137
"5180","H3F3C","ENSG00000188375",1114
"5181","KIAA1551","ENSG00000174718",6646
"5182","BICD1","ENSG00000151746",12868
"5183","FGD4","ENSG00000139132",10629
"5184","DNM1L","ENSG00000087470",7282
"5185","YARS2","ENSG00000139131",2147
"5186","PKP2","ENSG00000057294",7043
"5188","SYT10","ENSG00000110975",5082
"5189","ALG10","ENSG00000139133",4202
"5190","ALG10B","ENSG00000175548",11258
"5191","CPNE8","ENSG00000139117",5120
"5192","KIF21A","ENSG00000139116",10117
"5193","ABCD2","ENSG00000173208",6290
"5194","C12orf40","ENSG00000180116",4454
"5195","SLC2A13","ENSG00000151229",10023
"5196","LRRK2","ENSG00000188906",13505
"5197","CNTN1","ENSG00000018236",7492
"5198","PDZRN4","ENSG00000165966",4872
"5199","GXYLT1","ENSG00000151233",7492
"5200","YAF2","ENSG00000015153",10839
"5201","ZCRB1","ENSG00000139168",2438
"5202","PPHLN1","ENSG00000134283",12155
"5203","PRICKLE1","ENSG00000139174",8223
"5204","ADAMTS20","ENSG00000173157",7524
"5205","PUS7L","ENSG00000129317",14037
"5206","IRAK4","ENSG00000198001",5629
"5208","TWF1","ENSG00000151239",3932
"5209","TMEM117","ENSG00000139173",3440
"5210","NELL2","ENSG00000184613",6424
"5211","DBX2","ENSG00000185610",2806
"5212","PLEKHA8P1","ENSG00000134297",2320
"5213","ANO6","ENSG00000177119",8235
"5214","ARID2","ENSG00000189079",12086
"5215","SCAF11","ENSG00000139218",14035
"5216","SLC38A1","ENSG00000111371",10015
"5217","SLC38A2","ENSG00000134294",6509
"5218","SLC38A4","ENSG00000139209",4145
"5219","AMIGO2","ENSG00000139211",3956
"5220","MIR4698","ENSG00000263838",80
"5221","PCED1B-AS1","ENSG00000247774",3970
"5222","PCED1B","ENSG00000179715",2618
"5223","RPAP3","ENSG00000005175",5350
"5224","ENDOU","ENSG00000111405",2679
"5225","RAPGEF3","ENSG00000079337",12106
"5226","SLC48A1","ENSG00000211584",4912
"5227","HDAC7","ENSG00000061273",9928
"5228","VDR","ENSG00000111424",5674
"5229","TMEM106C","ENSG00000134291",3475
"5230","COL2A1","ENSG00000139219",6662
"5231","SENP1","ENSG00000079387",6114
"5232","PFKM","ENSG00000152556",7246
"5233","ASB8","ENSG00000177981",4086
"5234","OR10AD1","ENSG00000172640",1305
"5235","H1FNT","ENSG00000187166",1300
"5236","ZNF641","ENSG00000167528",8474
"5237","ANP32D","ENSG00000139223",958
"5238","C12orf54","ENSG00000177627",1736
"5239","OR8S1","ENSG00000197376",2209
"5240","LALBA","ENSG00000167531",1247
"5241","KANSL2","ENSG00000139620",3386
"5242","SNORA34","ENSG00000221491",137
"5243","SNORA2A","ENSG00000206612",135
"5244","SNORA2B","ENSG00000207313",137
"5245","CCNT1","ENSG00000129315",7381
"5246","ADCY6","ENSG00000174233",8410
"5247","MIR4701","ENSG00000264201",63
"5248","CACNB3","ENSG00000167535",7153
"5249","DDX23","ENSG00000174243",5427
"5250","RND1","ENSG00000172602",3948
"5251","CCDC65","ENSG00000139537",2374
"5252","FKBP11","ENSG00000134285",4957
"5253","ARF3","ENSG00000134287",4938
"5254","WNT10B","ENSG00000169884",2601
"5255","WNT1","ENSG00000125084",2422
"5256","DDN","ENSG00000181418",3815
"5257","PRKAG1","ENSG00000181929",4166
"5258","RHEBL1","ENSG00000167550",1299
"5259","DHH","ENSG00000139549",4683
"5260","LMBR1L","ENSG00000139636",6047
"5261","TUBA1B","ENSG00000123416",3574
"5262","TUBA1A","ENSG00000167552",3178
"5263","TUBA1C","ENSG00000167553",4631
"5264","PRPH","ENSG00000135406",3182
"5265","TROAP","ENSG00000135451",3954
"5266","C1QL4","ENSG00000186897",2073
"5267","DNAJC22","ENSG00000178401",5144
"5268","SPATS2","ENSG00000123352",6840
"5269","KCNH3","ENSG00000135519",4496
"5270","MCRS1","ENSG00000187778",3261
"5271","FAM186B","ENSG00000135436",4756
"5272","PRPF40B","ENSG00000110844",9444
"5274","FMNL3","ENSG00000161791",13415
"5275","TMBIM6","ENSG00000139644",6186
"5276","NCKAP5L","ENSG00000167566",8090
"5277","BCDIN3D-AS1","ENSG00000258057",5299
"5278","BCDIN3D","ENSG00000186666",3694
"5279","FAIM2","ENSG00000135472",6057
"5280","AQP2","ENSG00000167580",4305
"5282","AQP5","ENSG00000161798",1884
"5283","AQP6","ENSG00000086159",5129
"5284","RACGAP1","ENSG00000161800",4487
"5285","ASIC1","ENSG00000110881",5745
"5286","SMARCD1","ENSG00000066117",4903
"5287","GPD1","ENSG00000167588",3822
"5288","COX14","ENSG00000178449",970
"5289","CERS5","ENSG00000139624",6766
"5290","LIMA1","ENSG00000050405",6317
"5291","MIR1293","ENSG00000221604",71
"5292","FAM186A","ENSG00000185958",8296
"5293","LARP4","ENSG00000161813",8112
"5294","DIP2B","ENSG00000066084",10351
"5295","ATF1","ENSG00000123268",2830
"5296","TMPRSS12","ENSG00000186452",3336
"5297","METTL7A","ENSG00000185432",4076
"5298","HIGD1C","ENSG00000214511",371
"5299","SLC11A2","ENSG00000110911",9888
"5300","LETMD1","ENSG00000050426",6032
"5301","CSRNP2","ENSG00000110925",5230
"5302","TFCP2","ENSG00000135457",3975
"5303","POU6F1","ENSG00000184271",6048
"5304","DAZAP2","ENSG00000183283",5299
"5305","SMAGP","ENSG00000170545",3083
"5306","BIN2","ENSG00000110934",4010
"5307","CELA1","ENSG00000139610",953
"5308","GALNT6","ENSG00000139629",7347
"5309","SLC4A8","ENSG00000050438",17920
"5310","SCN8A","ENSG00000196876",16144
"5311","FIGNL2","ENSG00000261308",4973
"5312","ANKRD33","ENSG00000167612",3719
"5313","ACVRL1","ENSG00000139567",4961
"5314","ACVR1B","ENSG00000135503",5658
"5315","GRASP","ENSG00000161835",2823
"5316","NR4A1","ENSG00000123358",7295
"5317","KRT80","ENSG00000167767",4364
"5318","LINC00592","ENSG00000258279",2255
"5319","KRT7","ENSG00000135480",3999
"5320","KRT81","ENSG00000205426",1929
"5321","KRT86","ENSG00000170442",2424
"5322","KRT83","ENSG00000170523",1875
"5323","KRT85","ENSG00000135443",2713
"5324","KRT84","ENSG00000161849",2092
"5325","KRT82","ENSG00000161850",2664
"5326","KRT75","ENSG00000170454",2170
"5327","KRT6B","ENSG00000185479",2302
"5328","KRT6C","ENSG00000170465",2916
"5329","KRT6A","ENSG00000205420",2926
"5330","KRT5","ENSG00000186081",4133
"5331","KRT71","ENSG00000139648",2263
"5332","KRT74","ENSG00000170484",3006
"5333","KRT72","ENSG00000170486",2154
"5334","KRT73","ENSG00000186049",2652
"5335","KRT2","ENSG00000172867",2569
"5336","KRT1","ENSG00000167768",2488
"5337","KRT77","ENSG00000189182",4013
"5338","KRT76","ENSG00000185069",2529
"5339","KRT3","ENSG00000186442",2319
"5340","KRT4","ENSG00000170477",2877
"5341","KRT79","ENSG00000185640",2560
"5342","KRT78","ENSG00000170423",3260
"5343","KRT8","ENSG00000170421",6881
"5344","KRT18","ENSG00000111057",3069
"5345","EIF4B","ENSG00000063046",6146
"5346","SPRYD3","ENSG00000167778",3463
"5347","IGFBP6","ENSG00000167779",1346
"5348","SOAT2","ENSG00000167780",2073
"5349","CSAD","ENSG00000139631",4390
"5350","ZNF740","ENSG00000139651",9060
"5351","ITGB7","ENSG00000139626",4451
"5352","RARG","ENSG00000172819",5127
"5353","MFSD5","ENSG00000182544",2581
"5354","ESPL1","ENSG00000135476",8885
"5355","PFDN5","ENSG00000123349",3380
"5356","C12orf10","ENSG00000139637",2500
"5357","AAAS","ENSG00000094914",4727
"5358","SP7","ENSG00000170374",3386
"5359","SP1","ENSG00000185591",8083
"5360","AMHR2","ENSG00000135409",3656
"5361","PRR13","ENSG00000205352",2824
"5362","PCBP2","ENSG00000197111",7926
"5363","MAP3K12","ENSG00000139625",7971
"5364","TARBP2","ENSG00000139546",4090
"5365","NPFF","ENSG00000139574",592
"5366","ATF7","ENSG00000170653",7985
"5367","ATP5G2","ENSG00000135390",3996
"5368","CALCOCO1","ENSG00000012822",8898
"5369","HOXC13","ENSG00000123364",2357
"5370","HOXC12","ENSG00000123407",3266
"5371","HOTAIR","ENSG00000228630",2602
"5372","HOXC11","ENSG00000123388",3265
"5373","HOXC10","ENSG00000180818",2371
"5374","MIR196A2","ENSG00000207924",110
"5375","HOXC9","ENSG00000180806",1666
"5376","HOXC8","ENSG00000037965",2417
"5377","HOXC4","ENSG00000198353",2767
"5378","HOXC5","ENSG00000172789",1805
"5379","HOXC6","ENSG00000197757",3458
"5380","MIR615","ENSG00000207571",96
"5381","FLJ12825","ENSG00000248265",4745
"5382","SMUG1","ENSG00000123415",6027
"5383","CBX5","ENSG00000094916",15038
"5385","HNRNPA1","ENSG00000135486",5093
"5386","HNRNPA1P10","ENSG00000214223",962
"5387","NFE2","ENSG00000123405",2363
"5388","COPZ1","ENSG00000111481",3898
"5389","MIR148B","ENSG00000199122",99
"5390","GPR84","ENSG00000139572",2043
"5391","ZNF385A","ENSG00000161642",3179
"5392","ITGA5","ENSG00000161638",7383
"5393","GTSF1","ENSG00000170627",2524
"5394","NCKAP1L","ENSG00000123338",10560
"5395","PDE1B","ENSG00000123360",7367
"5396","PPP1R1A","ENSG00000135447",3984
"5397","GLYCAM1","ENSG00000257780",816
"5398","LACRT","ENSG00000135413",882
"5399","DCD","ENSG00000161634",878
"5400","MUCL1","ENSG00000172551",3971
"5401","TESPA1","ENSG00000135426",5044
"5402","NEUROD4","ENSG00000123307",3927
"5403","OR9K2","ENSG00000170605",3265
"5404","OR10A7","ENSG00000179919",951
"5405","OR6C74","ENSG00000197706",1105
"5406","OR6C6","ENSG00000188324",1521
"5407","OR6C1","ENSG00000205330",2061
"5408","OR6C3","ENSG00000205329",1403
"5409","OR6C75","ENSG00000187857",4569
"5410","OR6C65","ENSG00000205328",1076
"5411","OR6C76","ENSG00000185821",939
"5412","OR6C2","ENSG00000179695",2112
"5413","OR6C70","ENSG00000184954",939
"5414","OR6C68","ENSG00000205327",939
"5415","OR6C4","ENSG00000179626",5151
"5416","OR2AP1","ENSG00000179615",1548
"5417","OR10P1","ENSG00000175398",995
"5418","METTL7B","ENSG00000170439",1374
"5419","ITGA7","ENSG00000135424",6379
"5420","BLOC1S1","ENSG00000135441",1656
"5421","RDH5","ENSG00000135437",2983
"5422","CD63","ENSG00000135404",2633
"5423","GDF11","ENSG00000135414",8801
"5424","SARNP","ENSG00000205323",3365
"5425","ORMDL2","ENSG00000123353",2688
"5426","DNAJC14","ENSG00000135392",4192
"5427","TMEM198B","ENSG00000182796",4377
"5428","MMP19","ENSG00000123342",4672
"5429","WIBG","ENSG00000170473",2406
"5430","DGKA","ENSG00000065357",10098
"5431","PMEL","ENSG00000185664",3901
"5432","CDK2","ENSG00000123374",3887
"5433","RAB5B","ENSG00000111540",6525
"5434","SUOX","ENSG00000139531",5008
"5435","IKZF4","ENSG00000123411",6813
"5436","RPS26","ENSG00000197728",2053
"5437","ERBB3","ENSG00000065361",9039
"5438","PA2G4","ENSG00000170515",3580
"5439","RPL41","ENSG00000229117",1108
"5440","RPL41","ENSG00000273716",78
"5441","RPL41","ENSG00000274700",78
"5442","RPL41","ENSG00000279483",75
"5443","ZC3H10","ENSG00000135482",8363
"5444","ESYT1","ENSG00000139641",5493
"5445","MYL6B","ENSG00000196465",3259
"5446","MYL6","ENSG00000092841",4609
"5447","SMARCC2","ENSG00000139613",9179
"5448","RNF41","ENSG00000181852",6533
